input,output,se_order,paradigm
It is simply amazing .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Food was good not great not worth the wait or another visit| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> impeccable <extra_id_1> service ; <extra_id_2> unobtrusive <extra_id_3> service,oa,extraction
This place is a great bargain .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"You will find yourself returning quite often .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
I highly recommend visiting this restaurant and having dinner and drinks !| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
We all felt it was worth it .| opinion : <extra_id_0>,<extra_id_0> worth,o,extraction
"Unique apppetizers .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> apppetizers <extra_id_1> positive,as,extraction
"But after last night , Spice Grill is the only place I ' m eating indian cuisine .| aspect : <extra_id_0>",<extra_id_0> indian cuisine,a,extraction
"Try green curry with vegetables .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Slightly on the pricey side but worth it !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> pricey <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant prices ; <extra_id_4> worth <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant general,oasc,extraction
The food ' s as good as ever .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
"The portions are large and the servers always surprise us with a different starter .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> large <extra_id_1> portions,oa,extraction
I stumbled upon this great pizzeria as I explored my new neighborhood .| aspect : <extra_id_0>,<extra_id_0> pizzeria,a,extraction
The food here was mediocre at best .| opinion : <extra_id_0>,<extra_id_0> mediocre,o,extraction
The hostess and the waitress were incredibly rude and did everything they could to rush us out .| opinion : <extra_id_0>,<extra_id_0> rude ; <extra_id_1> rude,o,extraction
"This has got to be one of the most overrated restaurants in Brooklyn .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overrated <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
The staff there is very attentive and down to earth .| opinion : <extra_id_0>,<extra_id_0> attentive ; <extra_id_1> down to earth,o,extraction
"It is very overpriced and not very tasty .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food prices,sc,extraction
"But the pizza is way to expensive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> pizza <extra_id_1> negative,as,extraction
"To me it exemplifies Soho , cute , artsy , interesting .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
The food was bland oily .| opinion : <extra_id_0>,<extra_id_0> bland oily,o,extraction
I ' m not picky - but it was actually gross .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"It is very overpriced and not very tasty .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not very tasty <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> overpriced <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food prices,oasc,extraction
bottles of wine are cheap and good .| aspect : <extra_id_0>,<extra_id_0> bottles of wine ; <extra_id_1> bottles of wine,a,extraction
"Food was OK .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food quality,sc,extraction
"All in all the food was good - a little on the expensive side , but fresh .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> negative <extra_id_5> food prices,sc,extraction
The fried dumplings are GREAT !| opinion : <extra_id_0>,<extra_id_0> GREAT,o,extraction
"Everything was wonderful ; food , drinks , staff , mileau .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> wonderful <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> wonderful <extra_id_5> drinks <extra_id_6> positive <extra_id_7> drinks quality ; <extra_id_8> wonderful <extra_id_9> staff <extra_id_10> positive <extra_id_11> service general ; <extra_id_12> wonderful <extra_id_13> mileau <extra_id_14> positive <extra_id_15> ambience general,oasc,extraction
Food is great .| opinion : <extra_id_0>,<extra_id_0> great,o,extraction
"Prices are fair across the board for both food and bev .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fair <extra_id_1> food <extra_id_2> positive <extra_id_3> food prices ; <extra_id_4> fair <extra_id_5> bev <extra_id_6> positive <extra_id_7> drinks prices,oasc,extraction
"We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .| aspect : <extra_id_0>",<extra_id_0> sushi ; <extra_id_1> ceviche mix ( special ) ; <extra_id_2> crab dumplings ; <extra_id_3> assorted sashimi ; <extra_id_4> sushi ; <extra_id_5> rolls ; <extra_id_6> two types of sake ; <extra_id_7> banana tempura,a,extraction
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> restaurant prices ; <extra_id_4> negative <extra_id_5> restaurant miscellaneous,sc,extraction
"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter would n ' t even take our order for 15 minutes and gave us lip when we asked him to do so .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> snobby <extra_id_1> waiter,oa,extraction
It ' s simply the best meal in NYC .| aspect : <extra_id_0>,<extra_id_0> meal,a,extraction
"If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . . . . . everything is just delicious .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food quality ; <extra_id_6> positive <extra_id_7> food quality,sc,extraction
The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !| opinion : <extra_id_0>,<extra_id_0> spectacular ; <extra_id_1> amazing,o,extraction
delicious simple food in nice outdoor atmosphere .| aspect : <extra_id_0>,<extra_id_0> food ; <extra_id_1> food ; <extra_id_2> outdoor atmosphere,a,extraction
We did n ' t want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough .| category : <extra_id_0>,<extra_id_0> drinks style_options,c,extraction
"They have a huge selection of different cream cheeses and all of their salads are great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> salads <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> huge <extra_id_5> cream cheeses <extra_id_6> positive <extra_id_7> food style_options ; <extra_id_8> different <extra_id_9> cream cheeses <extra_id_10> positive <extra_id_11> food style_options,oasc,extraction
"What really makes it shine is the food , which is aggressively seasoned with Cyrpriot spices , and all made in - house ( even the gyro meat and sausages ) , and made of much higher quality ingredients that might otherwise be expected .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> shine <extra_id_1> food ; <extra_id_2> in - house <extra_id_3> gyro meat ; <extra_id_4> in - house <extra_id_5> sausages ; <extra_id_6> higher quality <extra_id_7> ingredients,oa,extraction
The only problem is that the manager is a complete incompetent .| aspect : <extra_id_0>,<extra_id_0> manager,a,extraction
"Excellent dumplings served amid clean , chic decor .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Excellent <extra_id_1> dumplings <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> clean <extra_id_5> decor <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> chic <extra_id_9> decor <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
I do n ' t appreciate places or people that try to drive up the bill without the patron ' s knowledge so that was a huge turnoff ( more than the price ) .| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
"LOVE the atmosphere - felt like I was in Paris .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> LOVE <extra_id_1> atmosphere,oa,extraction
"The rice to fish ration was also good - - they did n ' t try to overpack the rice .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> rice to fish ration <extra_id_1> positive,as,extraction
My quesadilla tasted like it had been made by a three - year old with no sense of proportion or flavor .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options,c,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| aspect : <extra_id_0>",<extra_id_0> service ; <extra_id_1> service,a,extraction
"Most importantly , food is excellent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> food,oa,extraction
My wife had barely touched that mess of a dish .| opinion : <extra_id_0>,<extra_id_0> mess,o,extraction
HIGHLY RECOMMENDED ! ! ! ! !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Saul is the best restaurant on Smith Street and in Brooklyn .| opinion : <extra_id_0>,<extra_id_0> best,o,extraction
I really loved the different and inovated touch that ' s the cheff gives to the food .| aspect : <extra_id_0>,<extra_id_0> cheff ; <extra_id_1> cheff,a,extraction
"Terrible , terrible management - deserves to be shut - down .| aspect : <extra_id_0>",<extra_id_0> management ; <extra_id_1> management ; <extra_id_2> NULL,a,extraction
"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !| aspect : <extra_id_0>",<extra_id_0> svc ; <extra_id_1> restaurant,a,extraction
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"Ambience is so cute and quaint , good for business although we were there on vacation .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Ambience <extra_id_1> positive ; <extra_id_2> Ambience <extra_id_3> positive ; <extra_id_4> Ambience <extra_id_5> positive,as,extraction
"I also ordered the Change Mojito , which was out of this world .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> out of this world <extra_id_1> Change Mojito <extra_id_2> positive <extra_id_3> drinks quality,oasc,extraction
"An excellent service| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive,as,extraction
Everyone was more then happy with his choices .| opinion : <extra_id_0>,<extra_id_0> happy,o,extraction
"Service is average .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Service <extra_id_1> neutral,as,extraction
I had the duck breast special on my last visit and it was incredible .| aspect : <extra_id_0>,<extra_id_0> duck breast special,a,extraction
I ' ve waited over one hour for food .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Chennai Garden is my favorite Indian restaurant in the city .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> favorite <extra_id_1> Chennai Garden,oa,extraction
"This is the MOST wonderful restaurant in all of New York City , not just Brooklyn . . .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"THE SERVICE IS AMAZING , i ' ve had different waiters and they were all nice , which is a rare thing in NYC .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> AMAZING <extra_id_1> SERVICE <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> nice <extra_id_5> waiters <extra_id_6> positive <extra_id_7> service general,oasc,extraction
"We had the lobster sandwich and it was FANTASTIC .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> FANTASTIC <extra_id_1> lobster sandwich <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
But that is highly forgivable .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Not cheap but very yummy .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food prices ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"I think the pizza is so overrated and was under cooked .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overrated <extra_id_1> pizza <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
I ' ve been there three times and have always had wonderful experiences .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Downstairs lounge is always a good attraction| opinion : <extra_id_0>,<extra_id_0> good attraction,o,extraction
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !| opinion : <extra_id_0>,<extra_id_0> take my business elsewhere,o,extraction
"Seriously , this place kicks ass .| aspect : <extra_id_0>",<extra_id_0> place,a,extraction
This dish is my favorite and I always get it when I go there and never get tired of it .| opinion : <extra_id_0>,<extra_id_0> favorite,o,extraction
"I ate here a week ago and found most dishes average at best and too expensive .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food prices,sc,extraction
"When family came in he gave them apps to test their palets , and then ordered for them .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"so delicious ! ! ! ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"It is quite a spectacular scene i ' ll give them that .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> scene <extra_id_1> positive,as,extraction
"And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> congee ; <extra_id_2> noodles ; <extra_id_3> rice dishes,a,extraction
"If you ’ re planning to come here , make sure that your date is someone whom you really like since you ’ ll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .| opinion : <extra_id_0>",<extra_id_0> ushered,o,extraction
"I completely recommend Casa La Femme for any special occasion and to REALLY impress your date .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> recommend <extra_id_1> Casa La Femme <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
"Not sure where the previous reviewer , lonk , dined , but Saul is in a great neighborhood and has great food !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> neighborhood ; <extra_id_2> great <extra_id_3> food,oa,extraction
"I ordered the smoked salmon and roe appetizer and it was off flavor .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> off flavor <extra_id_1> smoked salmon and roe appetizer,oa,extraction
"I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> enjoyable <extra_id_1> Areo <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Cool atmosphere , the fire place in the back really ads to it but needs a bit more heat throughout on a cold night .| opinion : <extra_id_0>",<extra_id_0> Cool ; <extra_id_1> really ads to it,o,extraction
"I got an excellent piece of cheesecake and we had several other nice pastries .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"We both opted for a pasta dish and they were served timely and fresh .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> pasta dish <extra_id_3> positive,as,extraction
"the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> hot dogs <extra_id_1> positive,as,extraction
"The drinks are always welll made and wine selection is fairly priced .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> welll made <extra_id_1> drinks <extra_id_2> positive <extra_id_3> drinks quality ; <extra_id_4> fairly priced <extra_id_5> wine selection <extra_id_6> positive <extra_id_7> drinks prices,oasc,extraction
"It ' s a great place to order from or sit - in .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"Yakitori ( bbq meats ) is tasty too .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
Bison was quite excellent however .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"We left , never to return .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> never to return <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> Jekyll and Hyde Pub <extra_id_2> positive <extra_id_3> restaurant general ; <extra_id_4> fantastic <extra_id_5> Jekyll and Hyde Pub <extra_id_6> positive <extra_id_7> restaurant general,oasc,extraction
"this is can became on e of the NY Italian Food fare institutions .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Someone else recommended the dessert - we also left that .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"Please take my advice , go and try this place .| aspect : <extra_id_0>",<extra_id_0> place,a,extraction
"The pizza was delivered cold and the cheese was n ' t even fully melted !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cold <extra_id_1> pizza ; <extra_id_2> was n ' t even fully melted <extra_id_3> cheese,oa,extraction
"I ca n ' t wait for summer , when they serve outside on their gigantic patio .| opinion : <extra_id_0>",<extra_id_0> gigantic,o,extraction
"Spreads and toppings are great - though a bit pricey .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> negative <extra_id_5> food prices ; <extra_id_6> negative <extra_id_7> food prices,sc,extraction
This is by far my favorite place in the neighborhood .| opinion : <extra_id_0>,<extra_id_0> favorite,o,extraction
"My husband said he could ' ve eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .| category : <extra_id_0>",<extra_id_0> food style_options ; <extra_id_1> food style_options ; <extra_id_2> food quality,c,extraction
"Nice atmosphere , the service was very pleasant and the desert was good .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> service general ; <extra_id_2> food quality,c,extraction
"They charge different prices all the time .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
Cheese plate is a varied delight and great bargain at $ 10 .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options ; <extra_id_2> food prices,c,extraction
"Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> walked away <extra_id_1> cart attendant <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"I had fish and my husband had the filet - both of which exceeded our expectations .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> exceeded our expectations <extra_id_1> fish <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> exceeded our expectations <extra_id_5> filet <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"For the people who want great food plus great service , Roxy is a place to AVOID !| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> service,a,extraction
"I tried a couple other dishes but was n ' t too impressed .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food quality,sc,extraction
"Food was good not great not worth the wait or another visit| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food quality,sc,extraction
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"A must try !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"When the bill came , nothing was comped , so I told the manager very politely that we were willing to pay for the wine , but I didn ' t think I should have to pay for food with a maggot in it .| opinion : <extra_id_0>",<extra_id_0> maggot,o,extraction
"On that scale , it ' s a world - beater .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> anti - pasta <extra_id_1> positive ; <extra_id_2> calamari <extra_id_3> positive ; <extra_id_4> pasta mains <extra_id_5> positive ; <extra_id_6> pasta mains <extra_id_7> positive,as,extraction
"I ' m partial to the Gnocchi .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> partial <extra_id_1> Gnocchi,oa,extraction
The level of rudeness was preposterous .| opinion : <extra_id_0>,<extra_id_0> rudeness,o,extraction
"Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Authentic <extra_id_1> Taiwanese food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> cheap <extra_id_5> Taiwanese food <extra_id_6> positive <extra_id_7> food prices,oasc,extraction
Authentic Pakistani food .| opinion : <extra_id_0>,<extra_id_0> Authentic,o,extraction
"Maggot in the food !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"I LOOOVE their eggplant pizza , as well as their pastas !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> LOOOVE <extra_id_1> eggplant pizza ; <extra_id_2> LOOOVE <extra_id_3> pastas,oa,extraction
"Always great service !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> service <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"I ' ll be back for sure .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> be back <extra_id_1> NULL,oa,extraction
"Guess what , I waited for TWENTY minutes before she came over and when she finally did , she says , `` oh well , I wish you would have said something earlier `` No apology , nothing .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> No apology <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"The atmosphere is n ' t the greatest , but I suppose that ' s how they keep the prices down .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> is n ' t the greatest <extra_id_1> atmosphere <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> keep the prices down <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant prices,oasc,extraction
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .| aspect : <extra_id_0>",<extra_id_0> congee ; <extra_id_1> Ow Ley Soh ; <extra_id_2> Ow Ley Soh,a,extraction
"Best of all is the warm vibe , the owner is super friendly and service is fast .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> positive <extra_id_5> service general,sc,extraction
My chow fun and chow see was really bland and oily .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"but overall i give it a 10| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Service was slow , but the people were friendly .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> slow <extra_id_1> Service <extra_id_2> negative <extra_id_3> service general ; <extra_id_4> friendly <extra_id_5> people <extra_id_6> positive <extra_id_7> service general,oasc,extraction
"but the service was a bit slow .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> negative,as,extraction
"Overall , not worth the money .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"I really liked this place .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"At first glance this place seems a bit pricey for a hot dog joint , but at Bark you do n ' t just get your average hot dog .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Bark <extra_id_1> negative,as,extraction
"Rao is a good restaurant , but it ' s nothing special .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> Rao,oa,extraction
Go hungry and enjoy .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"I ' ve waited over one hour for food .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Very affordable and excellent ambient !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambient <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> positive,as,extraction
"The menu has so many fish items and oysters .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food style_options,sc,extraction
Waitstaff are very friendly .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"While the ambiance and atmosphere were great , the food and service could have been a lot better .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambiance <extra_id_1> positive ; <extra_id_2> atmosphere <extra_id_3> positive ; <extra_id_4> food <extra_id_5> negative ; <extra_id_6> service <extra_id_7> negative,as,extraction
"If you venture off the island of Manhattan and ca n ' t seem to find a great Italian restaurant , drive to Corona .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
The food now is inconsistent .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Great Shabu Shabu| aspect : <extra_id_0>,<extra_id_0> Shabu Shabu,a,extraction
"Definitely a great spot for a nice occasion or date .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> take my business elsewhere <extra_id_1> manager,oa,extraction
"The place has a nice fit - out , some attractive furnishings and , from what I could tell , a reasonable wine list ( I was given the food menu when I asked for the carte des vins )| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> drinks style_options,c,extraction
MMMMMMMMMmmmmmm so delicious| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"( The asparagus , truffle oil , parmesan bruschetta is a winner ! )| opinion : <extra_id_0> ,aspect : <extra_id_1>","<extra_id_0> winner <extra_id_1> asparagus , truffle oil , parmesan bruschetta",oa,extraction
Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
