text_a,text_b,label
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",trackpad-simpler,1
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",trackpad-quicker,1
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",trackpad-easier,1
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",navigating-simpler,1
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",navigating-quicker,1
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler , quicker , and easier .",navigating-easier,1
I guess the only good thing that came out of these were the speakers and the subwoofer .,speakers-good,1
I guess the only good thing that came out of these were the speakers and the subwoofer .,subwoofer-good,1
Theres a built in camera with special effects- for video and photography .,built in camera-special,1
All for such a great price .,price-great,1
Another thing is that after only a month the left mouse key broke and it costed $ 175 to send it in to fix it .,left mouse key-broke,1
It has good speed and plenty of hard drive space .,speed-good,1
It has good speed and plenty of hard drive space .,speed-plenty,0
It has good speed and plenty of hard drive space .,hard drive space-good,0
It has good speed and plenty of hard drive space .,hard drive space-plenty,1
Very long-life battery ( up to 10-11 hours depending on how you configure power level settings ) .,battery-long-life,1
The black model also has a very nice seamless appearance - one of the better looking notebooks I 've seen .,appearance-nice seamless,1
The technical service for dell is so 3rd world it might as well not even bother .,technical service for dell-3rd world,1
The graphics were awful and the warranty is n't even worth the cheap payment on the computer .,graphics-awful,1
The graphics were awful and the warranty is n't even worth the cheap payment on the computer .,graphics-is n't even worth,0
The graphics were awful and the warranty is n't even worth the cheap payment on the computer .,warranty-awful,0
The graphics were awful and the warranty is n't even worth the cheap payment on the computer .,warranty-is n't even worth,1
"They gave me a hard time yet again , but their was a malfunction in the battery itself , it did n't die .",battery-malfunction,1
"If you do n't feel comfortable doing it yourself , just buy the case and be happy , plus it looks nice , I bought the white one from Best Buy .",case-nice,1
Excellent speed for processing data .,speed-excellent,1
"It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .",gaming-amazing,1
"It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .",gaming-good,0
"It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .",use-amazing,0
"It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .",use-good,1
I was taught to use Photoshop and was amazed .,photoshop-amazed,1
"The driver updates do n't fix the issue , very frustrating .",driver updates-frustrating,1
It doesnt work worth a damn .,work-doesnt,1
It doesnt work worth a damn .,work-damn,1
It works really well .,works-well,1
"Bigger HD , better graphics card , and a bid HD .",hd-bigger,1
"Bigger HD , better graphics card , and a bid HD .",hd-better,0
"Bigger HD , better graphics card , and a bid HD .",hd-bid,1
"Bigger HD , better graphics card , and a bid HD .",graphics card-bigger,0
"Bigger HD , better graphics card , and a bid HD .",graphics card-bid,0
"Bigger HD , better graphics card , and a bid HD .",graphics card-better,1
The built in camera is very useful when chatting with other techs in remote buildings on our campus .,built in camera-useful,1
The DVD burner broke after burning 3 DVD 'd during that time !,dvd burner-broke,1
It works fine with our wireless and they 've had not problems .,works-fine,1
Product support very poor as each phone call costs me long distan,product support-poor,1
"Overall the computer is very easy to use , the screen is perfect , great computer , my daughter loves .",screen-perfect,1
"Overall the computer is very easy to use , the screen is perfect , great computer , my daughter loves .",screen-easy,0
"Overall the computer is very easy to use , the screen is perfect , great computer , my daughter loves .",use-perfect,0
"Overall the computer is very easy to use , the screen is perfect , great computer , my daughter loves .",use-easy,1
The casing of the power cord fried and shocked my husband when he pulled it out of the socket .,casing of the power cord-fried,1
It does not keep internet signals no matter where you bring it .,internet signals-not keep,1
It 's a great product for a great price !,price-great,1
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .,software-full,1
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .,software-free,0
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .,updates-full,0
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .,updates-free,1
and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen ) are great for those who are working non stop or just shopping online .,multiple page viewer-great,1
Keyboard good sized and easy to use .,keyboard-good sized,1
Keyboard good sized and easy to use .,keyboard-easy to use,1
Keyboard good sized and easy to use .,keyboard-easy,0
Keyboard good sized and easy to use .,use-good sized,0
Keyboard good sized and easy to use .,use-easy to use,0
Keyboard good sized and easy to use .,use-easy,1
wonderful features .,features-wonderful,1
Im glad that it has such great features in it .,features-great,1
"WHEN TYPING , LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES .",typing-omitted,1
"Only a few days after I received the computer back , the screen froze again .",screen-froze,1
It is not ideal for children because of the temp .,temp-not ideal,1
Although i do believe that Windows operating system may be to fault for some of the problems .,windows operating system-fault,1
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",os-great,1
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",os-fabulous,1
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",os-adding,0
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",processor speed-great,0
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",processor speed-fabulous,1
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",processor speed-adding,0
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",thunderbolt port-great,0
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",thunderbolt port-fabulous,0
"Great OS , fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port .",thunderbolt port-adding,1
Images are crisp and clean .,images-crisp,1
Images are crisp and clean .,images-clean,1
although its windows vista compared to windows xp sucks .,windows vista-sucks,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",ilife software-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",ilife software-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",iphoto-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",iphoto-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",imovie-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",imovie-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",iweb-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",iweb-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",itunes-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",itunes-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",garageband-helpful,1
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",garageband-fast,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",runs-helpful,0
"The computer runs very fast with no problems and the iLife software that comes with it ( iPhoto , iMovie , iWeb , iTunes , GarageBand ) is all very helpful as well .",runs-fast,1
At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again .,system board-failed,1
"Until I bought the Dell , I thought you just looked for what you wanted ( size , software , options , hardware ) and purchase the best deal you could find .",hardware-best,1
"It has plenty of memory , lots of hard drive , and great graphics .",memory-plenty,1
"It has plenty of memory , lots of hard drive , and great graphics .",memory-lots,0
"It has plenty of memory , lots of hard drive , and great graphics .",memory-great,0
"It has plenty of memory , lots of hard drive , and great graphics .",hard drive-plenty,0
"It has plenty of memory , lots of hard drive , and great graphics .",hard drive-lots,1
"It has plenty of memory , lots of hard drive , and great graphics .",hard drive-great,0
"It has plenty of memory , lots of hard drive , and great graphics .",graphics-plenty,0
"It has plenty of memory , lots of hard drive , and great graphics .",graphics-lots,0
"It has plenty of memory , lots of hard drive , and great graphics .",graphics-great,1
"However , my girlfriend realized that the netbook 's hinge is a bit loose ( when you open or close the LCD ) .",hinge-loose,1
My problem was with DELL Customer Service .,dell customer service-problem,1
"Newegg 's RMA service was great as always , I contacted them late Friday night , and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday .",rma service-great,1
Design : very durable .,design-durable,1
It is easy to go from one keyboard to another .,keyboard-easy,1
My ONLY issues are : 1 ) the screen/video resolution wo n't increase to a higher resolution then 1024 x 60,screen/video resolution-issues,1
My ONLY issues are : 1 ) the screen/video resolution wo n't increase to a higher resolution then 1024 x 60,screen/video resolution-wo n't increase,1
"Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .",web browsing-fast,1
"Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .",uploading photos-fast,1
"Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .",watching movies-fast,1
"Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .",creating presentations-fast,1
"Quality Display I love HP , , it 's the only computer/printer we will buy .",quality display-love,1
"the features are great , the only thing it needs is better speakers .",features-great,1
"the features are great , the only thing it needs is better speakers .",features-better,0
"the features are great , the only thing it needs is better speakers .",speakers-great,0
"the features are great , the only thing it needs is better speakers .",speakers-better,1
I bought this laptop and found its TAB is not functioning .,tab-not functioning,1
"-Called headquarters again , they report that TFT panel is broken , should be fixed by the end of the week ( week 3 ) .",tft panel-broken,1
"Navigation through the computer is far superior compared to Windows operating systems , as well .",navigation-superior,1
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen-unnecessary,1
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen-reduces,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen-increases,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen size-unnecessary,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen size-reduces,1
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",screen size-increases,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",bulk-unnecessary,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",bulk-reduces,0
"The screen is framed by half- to a full-inch margin that is obviously unnecessary , reduces the screen size and increases the bulk .",bulk-increases,1
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges .,screen hinges-cracks,1
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE .,battery-problem,1
and plenty of storage with 250 gb ( though I will upgrade this and the ram.. ),storage-plenty,1
"Programs would crash all the time , and it turned out to be a very unstable , unreliable laptop for me .",programs-crash,1
"the key bindings take a little getting used to , but have loved the Macbook Pro .",key bindings-loved,1
Keyboard is reasonable size .,keyboard-reasonable size,1
Keyboard is reasonable size .,keyboard-reasonable,0
Keyboard is reasonable size .,size-reasonable size,0
Keyboard is reasonable size .,size-reasonable,1
Fan noise : The fan made a constant hissing noise in the background .,fan-noise,1
"The screen is bright and clear , the operating system is solid and friendly to a novice .",screen-bright,1
"The screen is bright and clear , the operating system is solid and friendly to a novice .",screen-clear,1
"The screen is bright and clear , the operating system is solid and friendly to a novice .",screen-solid,0
"The screen is bright and clear , the operating system is solid and friendly to a novice .",screen-friendly,0
"The screen is bright and clear , the operating system is solid and friendly to a novice .",operating system-bright,0
"The screen is bright and clear , the operating system is solid and friendly to a novice .",operating system-clear,0
"The screen is bright and clear , the operating system is solid and friendly to a novice .",operating system-solid,1
"The screen is bright and clear , the operating system is solid and friendly to a novice .",operating system-friendly,1
It has a .1 ghz faster processor and a stock 500gb hard drive .,processor-faster,1
"`` This is n't a big deal , I have n't noticed the issue with DVDs or other media , only through USB output .",usb output-issue,1
With Windows laptops a wireless mouse is an absolute must .,wireless mouse-must,1
Very good quality and well made .,quality-good,1
my niece and nephew have played a few web games and it runs anything that does n't require a dedicated video card .,video card-dedicated,1
It had the full sized touch pad with 2 buttons instead of just one .,touch pad-full sized,1
"Typically , when I purchase a new laptop I always end up using an external mouse for convenience .",external mouse-convenience,1
It was super easy to set up and Is really easy to get used to .,set up-easy,1
"The only thing that can be updated is the video , other than that you 're all set .",video-updated,1
Its a good laptop for its value .,value-good,1
Then the hard drive failed ;,hard drive-failed,1
of course my warranty runs out next month .,warranty-runs out,1
"I have found also , it is very easy to be able to access wireless internet access ;",wireless internet access-easy,1
This is a great value for the money .,value-great,1
The battery has never worked well .,battery-never worked well,1
I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company .,company-awful,1
"Small enough to use on a long flight , Light enough to carry through airports and powerful enough to replace my desktop while on long business trips .",carry-light,1
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on .,keyboard-uncomfortable,1
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on .,keyboard-sharp,0
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on .,edges-uncomfortable,0
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on .,edges-sharp,1
"It has many great programs , such as ILife , iPhotos and others .",programs-great,1
"It has many great programs , such as ILife , iPhotos and others .",ilife-great,1
"It has many great programs , such as ILife , iPhotos and others .",iphotos-great,1
I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door .,performance-great,1
The screen resolution was exactly what I was looking for .,screen resolution-exactly,1
"Even though it is running Snow Leopard , 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel .",cpu-antiquated,1
"Even though it is running Snow Leopard , 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel .",cpu-occasional,0
"Even though it is running Snow Leopard , 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel .",spinning wheel-antiquated,0
"Even though it is running Snow Leopard , 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel .",spinning wheel-occasional,1
There is no number pad to the right of the keyboard which is a bummer .,pad-no,1
There is no number pad to the right of the keyboard which is a bummer .,pad-bummer,1
There is no number pad to the right of the keyboard which is a bummer .,keyboard-no,0
There is no number pad to the right of the keyboard which is a bummer .,keyboard-bummer,1
"If upgrade is possible to the full Windows 7 , then I will truly be a very happy geek .",windows 7-happy,1
"I was originally concerned that I could n't view work I had done in college on my Mac because of the PC formatting , but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs .",programs-thrilled,1
"I was originally concerned that I could n't view work I had done in college on my Mac because of the PC formatting , but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs .",ilife-thrilled,1
"I was originally concerned that I could n't view work I had done in college on my Mac because of the PC formatting , but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs .",iwork-thrilled,1
Runs fast and the regular layout keyboard is so much better .,regular layout keyboard-better,1
Runs fast and the regular layout keyboard is so much better .,regular layout keyboard-fast,0
Runs fast and the regular layout keyboard is so much better .,runs-better,0
Runs fast and the regular layout keyboard is so much better .,runs-fast,1
"All the programs are easy and straight forward on my MacBook Pro , it is clean and organized , which I always strive to be myself .",programs-easy,1
"All the programs are easy and straight forward on my MacBook Pro , it is clean and organized , which I always strive to be myself .",programs-straight forward,1
"Windows 7 Starter is terrific ( no you ca n't change the background ) but I do n't need to , I use it just for school work .",windows 7 starter-terrific,1
Support has been lackluster and now I just want a refund .,support-lackluster,1
`` > iPhoto is probably the best program I have ever worked with : easy and convenient .,iphoto-best,1
`` > iPhoto is probably the best program I have ever worked with : easy and convenient .,iphoto-easy,1
`` > iPhoto is probably the best program I have ever worked with : easy and convenient .,iphoto-convenient,1
I love to write and play with graphics and html programming and my new Toshiba works great on both !,works-great,1
My laptop now has no battery .,battery-no,1
It made the computer much easier to use and navigate .,use-easier,1
It made the computer much easier to use and navigate .,navigate-easier,1
"Needs longer lasting battery , More than 1 to 2 Hrs .",battery-longer,1
in May I started having problems with the USB ports not working .,usb ports-problems,1
in May I started having problems with the USB ports not working .,usb ports-not working,1
The Mac version of Microsoft Office is cheaper than buying the actual and works just as well .,mac version of microsoft office-cheaper,1
The Mac version of Microsoft Office is cheaper than buying the actual and works just as well .,mac version of microsoft office-as well,1
The Toshiba Net book operates very well .,operates-well,1
"the touch pad is fine - again , it 's a real touch pad .",touch pad-fine,1
"the touch pad is fine - again , it 's a real touch pad .",touch pad-real,1
The pictures are clear as can be .,pictures-clear,1
"It is also very lightweight , making transporting this computer very easy .",transporting-easy,1
It 's wonderful for computer gaming .,gaming-wonderful,1
"The flaws are , this computer is not for computer gamers because of the OS X .",os x-flaws,1
They really do have the worlds very worst repair service .,repair service-worst,1
I was also able to install and use my Photoshop and AfterEffects programs easily .,photoshop-easily,1
I was also able to install and use my Photoshop and AfterEffects programs easily .,aftereffects programs-easily,1
It 's perfect for everything and runs faster than an average pc !,runs-faster,1
Then after paying for it to be examined I was told it was same problem cited on website but I 'd have to pay anyways since it was past warrenty .,warrenty-past,1
I 'm already hooked on the sleek look and dependability that this laptop has shown .,look-sleek,1
I 'm already hooked on the sleek look and dependability that this laptop has shown .,dependability-sleek,1
And having to deal with the company has been a even worse nightmare .,company-worse nightmare,1
It has all the features that are necessary for college and if not they are able to be added onto the computer .,features-necessary,1
"I 've owned this labtop for less then two months , already the mouse button has broke .",mouse button-broke,1
"It did fairly well , other than it 's poor performance , overheating and occational blue screen .",performance-poor,1
lots of extra space but the keyboard is ridiculously small .,space-lots,1
lots of extra space but the keyboard is ridiculously small .,space-small,0
lots of extra space but the keyboard is ridiculously small .,keyboard-lots,0
lots of extra space but the keyboard is ridiculously small .,keyboard-small,1
It 's so bad that I 'm thinking I only got half a battery or something .,battery-bad,1
"Good keyboard , long battery life , largest hard drive and windows 7 .",keyboard-good,1
"Good keyboard , long battery life , largest hard drive and windows 7 .",keyboard-long,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",keyboard-largest,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",battery life-good,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",battery life-long,1
"Good keyboard , long battery life , largest hard drive and windows 7 .",battery life-largest,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",hard drive-good,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",hard drive-long,0
"Good keyboard , long battery life , largest hard drive and windows 7 .",hard drive-largest,1
The processor is very quick and effective as I load webpages and applications .,processor-quick,1
The processor is very quick and effective as I load webpages and applications .,processor-effective,1
The processor is very quick and effective as I load webpages and applications .,load-quick,1
The processor is very quick and effective as I load webpages and applications .,load-effective,1
My battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars !,battery-bad,1
"It pretty much does everything we could ever need , and looks great to boot .",boot-great,1
"As a lifelong Windows user , I was extremely pleased to make the change to Mac .",windows-pleased,1
"The Macbook is also made better , my computer has never got a virus , and the laptop runs just as fast as the first day I bought it .",runs-fast,1
"I wiped nearly everything off of it , installed OpenOffice and Firefox , and I am operating an incredibly efficient and useful machine for a great price .",price-great,1
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",quality-poor,1
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",quality-great,0
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",performance-poor,1
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",performance-great,0
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",battery life-poor,0
"Overall I feel this netbook was poor quality , had poor performance , although it did have great battery life when it did work .",battery life-great,1
"I picked it out because it was inexpensive ( $ 400 ) and I thought it would be a good , easy to use first laptop .",use-easy,1
MY ONLY PROBLEM IS I CAN NOT REG . THE PRODUCT KEY .,product key-problem,1
Sure it has the one touch keys but that was the best feature of the computer .,one touch keys-best,1
great battery life .,battery life-great,1
"At first , the computer seemed a great deal -- seemingly high-end specs for a low , low price .",specs-high-end,1
"At first , the computer seemed a great deal -- seemingly high-end specs for a low , low price .",specs-low,0
"At first , the computer seemed a great deal -- seemingly high-end specs for a low , low price .",price-high-end,0
"At first , the computer seemed a great deal -- seemingly high-end specs for a low , low price .",price-low,1
Love the stability of the Mac software and operating system .,stability-love,1
Love the stability of the Mac software and operating system .,stability-stability,0
Love the stability of the Mac software and operating system .,mac software-love,1
Love the stability of the Mac software and operating system .,mac software-stability,1
Love the stability of the Mac software and operating system .,operating system-love,1
Love the stability of the Mac software and operating system .,operating system-stability,1
It 's also very capable of doing moderate video editing ( although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing ) .,video editing-capable,1
It has a faster processor and more ram .,processor-faster,1
It has a faster processor and more ram .,processor-more,0
It has a faster processor and more ram .,ram-faster,0
It has a faster processor and more ram .,ram-more,1
"Would like more trendy , high tech features .",features-trendy,1
"Would like more trendy , high tech features .",features-high tech,1
Keyboard is great but primary and secondary control buttons could be more durable .,keyboard-great,1
Keyboard is great but primary and secondary control buttons could be more durable .,keyboard-durable,0
Keyboard is great but primary and secondary control buttons could be more durable .,control buttons-great,0
Keyboard is great but primary and secondary control buttons could be more durable .,control buttons-durable,1
"I got it back again and was told the motherboard had been replaced , so I was now on the SECOND motherboard within 3 months .",motherboard-replaced,1
"Love the speed , especially !",speed-love,1
"Not only are the versions of these programs able to be saved , worked on and opened on both a PC and Mac , the versions of these programs on a Mac are graphically and functionally superior .",programs-superior,1
"The speed gives you the power to work on these projects seamlessly , and multiple at a time if you sowish .",speed-seamlessly,1
Awesome laptop and the perfect size to carry around in college .,size-perfect,1
My real problem with it ? The statement of 7 hour battery life is not just mere exaggeration -- it 's a lie .,battery life-problem,1
My real problem with it ? The statement of 7 hour battery life is not just mere exaggeration -- it 's a lie .,battery life-exaggeration,1
The battery life is also relatively good .,battery life-good,1
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",features-various,1
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",features-easy,0
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",programs-various,1
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",programs-easy,0
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",use-various,0
"I have found it very easy to use , very informative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",use-easy,1
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",pop up windows-stupid,1
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",pop up windows-best,0
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",web programming software-stupid,0
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",web programming software-best,1
Memory is upgradable .,memory-upgradable,1
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",3g network-slow,1
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",3g network-frustrating,1
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",web access-slow,1
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",web access-frustrating,1
The large screen also helps when you are working in design based programs like Adobe Creative Suite .,screen-large,1
This is my first Dell I heard their customer service was lacking and that they were working on improving it !,customer service-lacking,1
As well as having the plug in the computer come loose .,plug-loose,1
Second HDD cover has walls inside that need to be broken if you what to install one .,hdd cover-broken,1
Great product by Apple with the new great looking design .,design-new great,1
I love the keyboard .,keyboard-love,1
"I use iphoto all the time , which is a great program for anyone who is into photography - amateurs and experts alike .",iphoto-great,1
"I use iphoto all the time , which is a great program for anyone who is into photography - amateurs and experts alike .",program-great,1
"Now , as easy as it is to use , and I do think it is a great STARTER laptop .",use-easy,1
"Ever since I bought this laptop , so far I 've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines .",customer services-bad,1
"Also , the space bar makes a noisy click every time you use it .",space bar-noisy,1
iPhotos is an excellent program for storing and organizing photos .,iphotos-excellent,1
iPhotos is an excellent program for storing and organizing photos .,program-excellent,1
Other than that its a great performing machine and well meets all my needs and more .,performing-great,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",programs-great,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",programs-love,0
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",iphoto-great,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",iphoto-love,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",imail-great,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",imail-love,0
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",imovie-great,1
"The programs are great , like iphoto ( love the editing capabilities ) , imail ( which can incorporate with the address book on the ipod and ipad ) , imovie , etc .",imovie-love,0
Comfortable to use light easy to transport .,use-comfortable,1
Comfortable to use light easy to transport .,use-easy,0
Comfortable to use light easy to transport .,transport-comfortable,0
Comfortable to use light easy to transport .,transport-easy,1
The Computer itself is a good product but the repair depot stinks .,repair depot-stinks,1
I thought the price was great for the specs .,price-great,1
I thought the price was great for the specs .,specs-great,1
the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have .,cd drive-no,1
