input,output,se_order,paradigm
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"they were dry and disgusting , i did n ' t even finish my first piece .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> dry <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> food quality <extra_id_6> disgusting <extra_id_7> negative,acos,extraction
"The freshest , best variety , and the fastest delivery .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> freshest <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> food style_options <extra_id_6> best variety <extra_id_7> positive ; <extra_id_8> delivery <extra_id_9> service general <extra_id_10> fastest <extra_id_11> positive,acos,extraction
"The entree was bland and small , dessert was not inspired .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> entree <extra_id_1> food quality <extra_id_2> bland <extra_id_3> negative ; <extra_id_4> entree <extra_id_5> food style_options <extra_id_6> small <extra_id_7> negative ; <extra_id_8> dessert <extra_id_9> food quality <extra_id_10> not inspired <extra_id_11> negative,acos,extraction
"I ' ve never had bad service and the fish is fresh and delicious .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> positive ; <extra_id_4> food quality <extra_id_5> positive,cs,extraction
"I ' d highly recommend it for a special occasion - - it provides and intimate setting and nice service .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> setting <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> positive,as,extraction
"Amma is nothing special .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Amma <extra_id_1> nothing special,ao,extraction
Single Worst Restaurant in Manhattan| aspect : <extra_id_0>,<extra_id_0> Restaurant,a,extraction
"The dinner was ok , nothing I would have again .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dinner <extra_id_1> negative,as,extraction
"quacamole at pacifico is yummy , as are the wings with chimmichuri .| opinion : <extra_id_0>",<extra_id_0> yummy ; <extra_id_1> yummy,o,extraction
"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> chicken casserole <extra_id_1> all dark meat and on the bone ; <extra_id_2> chicken casserole <extra_id_3> small,ao,extraction
"He served me an Uni Hand roll , which I never had before , and let me tell you . . . IT WAS HEAVEN !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Uni Hand roll <extra_id_1> positive,as,extraction
"You can get a completely delish martini in a glass ( that ' s about 2 1 / 2 drinks ) for $ 8 . 50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> drinks quality <extra_id_1> positive ; <extra_id_2> drinks style_options <extra_id_3> positive ; <extra_id_4> drinks prices <extra_id_5> positive ; <extra_id_6> drinks quality <extra_id_7> positive ; <extra_id_8> ambience general <extra_id_9> positive ; <extra_id_10> ambience general <extra_id_11> positive,cs,extraction
The pizza was delivered cold and the cheese was n ' t even fully melted !| aspect : <extra_id_0>,<extra_id_0> pizza ; <extra_id_1> cheese,a,extraction
Awesome| opinion : <extra_id_0>,<extra_id_0> Awesome,o,extraction
"The design of the space is good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> space <extra_id_1> positive,as,extraction
"This place is great .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"Pacifico is a great place to casually hang out .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Pacifico <extra_id_1> great,ao,extraction
Best restaurant in Brooklyn| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"THe back garden sitting area is very pleasant , where you can see their personal herb garden .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
"I paid just about $ 60 for a good meal , though : )| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> meal <extra_id_1> good ; <extra_id_2> meal <extra_id_3> good,ao,extraction
Thanks Bloom ' s for a lovely trip .| aspect : <extra_id_0>,<extra_id_0> Bloom ' s ; <extra_id_1> Bloom ' s,a,extraction
"I had a huge pastrami sandwich on a roll .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> pastrami sandwich on a roll <extra_id_1> huge,ao,extraction
"The pasta was well cooked , did n ' t have enough sauce though or flavor .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> pasta <extra_id_1> well cooked ; <extra_id_2> pasta <extra_id_3> did n ' t have enough sauce,ao,extraction
Fish is so very fresh .| opinion : <extra_id_0>,<extra_id_0> fresh,o,extraction
"All in all the food was good - a little on the expensive side , but fresh .| opinion : <extra_id_0>",<extra_id_0> fresh ; <extra_id_1> good ; <extra_id_2> expensive,o,extraction
"Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive,as,extraction
Love YUKA .| opinion : <extra_id_0>,<extra_id_0> Love,o,extraction
The service was the only thing good about this restaurant .| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
"I think that it is absolutely brilliant and well runned business operation .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> brilliant,ao,extraction
"Try their chef ' s specials - - they are to die for .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> chef ' s specials <extra_id_1> positive ; <extra_id_2> chef ' s specials <extra_id_3> positive,as,extraction
"Do n ' t get me started on the margaritas , either .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> margaritas <extra_id_1> drinks quality <extra_id_2> Do n ' t get me started <extra_id_3> negative,acos,extraction
"My Girlfriend and I stumbled onto this hopping place the other night and had a great time !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive,as,extraction
"The food was exceptional .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> exceptional <extra_id_3> positive,acos,extraction
"The rice to fish ration was also good - - they did n ' t try to overpack the rice .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> rice to fish ration <extra_id_1> positive,as,extraction
"My daughter ' s wedding reception at Water ' s Edge received the highest compliments from our guests .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Water ' s Edge <extra_id_1> restaurant miscellaneous <extra_id_2> highest compliments <extra_id_3> positive,acos,extraction
"The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> pasta penne <extra_id_1> negative ; <extra_id_2> pasta penne <extra_id_3> negative,as,extraction
"Food was very good , but not what I would consider out of this world .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> neutral,cs,extraction
"I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Heartland Brewery <extra_id_1> positive,as,extraction
"Great survice| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> survice <extra_id_1> positive,as,extraction
"I ordered the vitello alla marsala and I was pretty impressed .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> vitello alla marsala <extra_id_1> positive,as,extraction
"To be completely fair , the only redeeming factor was the food , which was above average , but could n ' t make up for all the other deficiencies of Teodora .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> restaurant general,c,extraction
"Sometimes tables do n ' t understand his sense of humor but it ' s refreshing to have a server who has personality , professionalism , and respects the privacy of your dinner .| category : <extra_id_0>",<extra_id_0> service general ; <extra_id_1> service general ; <extra_id_2> service general,c,extraction
"If you like spicy food get the chicken vindaloo .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> chicken vindaloo <extra_id_1> get,ao,extraction
I really liked this place .| opinion : <extra_id_0>,<extra_id_0> liked,o,extraction
Good creative rolls !| opinion : <extra_id_0>,<extra_id_0> Good creative ; <extra_id_1> Good creative,o,extraction
"The food they serve is not comforting , not appetizing and uncooked .| opinion : <extra_id_0>",<extra_id_0> not comforting ; <extra_id_1> not appetizing,o,extraction
"This place , which is only a few months old , is perhaps Queens ' biggest secret !| opinion : <extra_id_0>",<extra_id_0> Queens ' biggest secret,o,extraction
"We will be back .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
When I got there the place was packed but they made sure to seat me quickly .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The place is beautiful !| opinion : <extra_id_0>,<extra_id_0> beautiful,o,extraction
I ' ve had my fair share of modern Japanese and this spot delivers .| aspect : <extra_id_0>,<extra_id_0> modern Japanese,a,extraction
"THe Pizza and wine were excellent - - the service too - - but what really MADE this place was the backyard dining area .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Pizza <extra_id_1> excellent ; <extra_id_2> wine <extra_id_3> excellent ; <extra_id_4> service <extra_id_5> excellent,ao,extraction
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> jelly fish <extra_id_1> recommend ; <extra_id_2> drunken chicken <extra_id_3> recommend ; <extra_id_4> soupy dumplings <extra_id_5> recommend ; <extra_id_6> stir fry blue crab <extra_id_7> recommend,ao,extraction
"Service was also horrible and the ambience is not that great .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Service <extra_id_1> horrible ; <extra_id_2> ambience <extra_id_3> not that great,ao,extraction
In summer - eat outside on a terrace ( another great feature of Suan ) ! ! !| aspect : <extra_id_0>,<extra_id_0> terrace,a,extraction
"So rushing us out was absolutely unnecessary !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> service general <extra_id_2> rushing us out <extra_id_3> negative,acos,extraction
Every time I have a special occasion with my boyfriend I have a hard time going anywhere else .| opinion : <extra_id_0>,<extra_id_0> have a hard time going anywhere else,o,extraction
The exotic food is beautifully presented and is a delight in delicious combinations .| opinion : <extra_id_0>,<extra_id_0> beautifully presented ; <extra_id_1> delight,o,extraction
We were very pleasantly surprised .| opinion : <extra_id_0>,<extra_id_0> pleasantly surprised,o,extraction
"Decent wine at reasonable prices .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> wine <extra_id_1> drinks quality <extra_id_2> Decent <extra_id_3> positive ; <extra_id_4> wine <extra_id_5> drinks prices <extra_id_6> reasonable <extra_id_7> positive,acos,extraction
"If you are looking for a good quality , cheap eats - this is the place .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food prices <extra_id_3> positive,cs,extraction
"Slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> wines <extra_id_1> drinks quality <extra_id_2> above average <extra_id_3> negative ; <extra_id_4> wines <extra_id_5> drinks prices <extra_id_6> above average <extra_id_7> negative,acos,extraction
Even my Indian friend couldn ' t believe how good and tasty everything was .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
Good food : my favorite is the seafood spaghetti .| opinion : <extra_id_0>,<extra_id_0> Good ; <extra_id_1> favorite,o,extraction
The wine list is extensive and impressive .| aspect : <extra_id_0>,<extra_id_0> wine list ; <extra_id_1> wine list,a,extraction
I have been to Casimir over 5 times and I have always had a great time there .| opinion : <extra_id_0>,<extra_id_0> great time,o,extraction
"The bread was stale , the salad was overpriced and empty .| aspect : <extra_id_0>",<extra_id_0> bread ; <extra_id_1> salad ; <extra_id_2> salad,a,extraction
"The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Grilled Chicken special with Edamame Puree <extra_id_1> food quality <extra_id_2> enjoyed <extra_id_3> positive,acos,extraction
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous,c,extraction
"Pizza here is consistently good .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Pizza <extra_id_1> food quality <extra_id_2> good <extra_id_3> positive,acos,extraction
"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter would n ' t even take our order for 15 minutes and gave us lip when we asked him to do so .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> waiter <extra_id_1> service general <extra_id_2> snobby <extra_id_3> negative,acos,extraction
"Conveniently located too , being right on Bedford ave .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> location general <extra_id_1> positive,cs,extraction
"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she `` had a BBQ to go to `` that night - WTF ? ?| category : <extra_id_0>,<extra_id_0> service general,c,extraction
I had a great experience .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"There ' s nice and quiet , small but enough for 6 ( or more ) .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> ambience general <extra_id_2> quiet <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> ambience general <extra_id_6> nice <extra_id_7> positive,acos,extraction
"Drinks way over priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Drinks <extra_id_1> negative,as,extraction
"A few tips : skip the turnip cake , roast pork buns and egg custards .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> turnip cake <extra_id_1> food quality <extra_id_2> skip <extra_id_3> negative ; <extra_id_4> roast pork buns <extra_id_5> food quality <extra_id_6> skip <extra_id_7> negative ; <extra_id_8> egg custards <extra_id_9> food quality <extra_id_10> skip <extra_id_11> negative,acos,extraction
The prices were CHEAP compared to the quality of service and food .| opinion : <extra_id_0>,<extra_id_0> CHEAP,o,extraction
"Took my mom for Mother ' s Day , and the maitre was pretty rude .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"I recently went to this restaurant with some co - workers for lunch and had an amazing time .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> amazing time,ao,extraction
"It is also extremely well priced .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food prices <extra_id_2> well priced <extra_id_3> positive,acos,extraction
"Try the lobster teriyaki and the rose special roll .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> lobster teriyaki <extra_id_1> food quality <extra_id_2> Try <extra_id_3> positive ; <extra_id_4> rose special roll <extra_id_5> food quality <extra_id_6> Try <extra_id_7> positive,acos,extraction
"Beautiful experience .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .| aspect : <extra_id_0>,<extra_id_0> Prix Fixe menu ; <extra_id_1> Prix Fixe menu ; <extra_id_2> Prix Fixe menu,a,extraction
"Everything was wonderful ; food , drinks , staff , mileau .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> wonderful <extra_id_3> positive ; <extra_id_4> drinks <extra_id_5> drinks quality <extra_id_6> wonderful <extra_id_7> positive ; <extra_id_8> staff <extra_id_9> service general <extra_id_10> wonderful <extra_id_11> positive ; <extra_id_12> mileau <extra_id_13> ambience general <extra_id_14> wonderful <extra_id_15> positive,acos,extraction
"They even scoop it out nice ( for those on a diet ) not too much not to little .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Have recommended the place to friends , always gets good response .| aspect : <extra_id_0>",<extra_id_0> place,a,extraction
"Nice value .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant prices <extra_id_2> Nice value <extra_id_3> positive,acos,extraction
Worth visiting the 1st Ave spot because it is the original store .| aspect : <extra_id_0>,<extra_id_0> 1st Ave spot,a,extraction
"So close , but not good enough .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"I have been to Casimir over 5 times and I have always had a great time there .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Casimir <extra_id_1> restaurant general <extra_id_2> great time <extra_id_3> positive,acos,extraction
"Save your money and your time and go somewhere else .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"It ' s a nice place to relax and have conversation .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> ambience general <extra_id_2> nice <extra_id_3> positive,acos,extraction
"Warm and friendly in the winter and terrific outdoor seating in the warmer months .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> ambience general <extra_id_2> Warm <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> ambience general <extra_id_6> friendly <extra_id_7> positive ; <extra_id_8> outdoor seating <extra_id_9> ambience general <extra_id_10> terrific <extra_id_11> positive,acos,extraction
"The lamb was tender so full of flavor , the dessert was divine ! !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> lamb <extra_id_1> tender ; <extra_id_2> dessert <extra_id_3> divine,ao,extraction
Worth visiting the 1st Ave spot because it is the original store .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous,c,extraction
"Great sushi experience .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"oh speaking of bathroom , the mens bathroom was disgusting .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> mens bathroom <extra_id_1> ambience general <extra_id_2> disgusting <extra_id_3> negative,acos,extraction
"This is an amazing place to try some roti rolls .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> roti rolls <extra_id_1> food quality <extra_id_2> try <extra_id_3> positive,acos,extraction
"Thank You Emilio .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Emilio <extra_id_1> restaurant general <extra_id_2> Thank You <extra_id_3> positive,acos,extraction
"All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> favorite,ao,extraction
I ' ll be back for sure .| opinion : <extra_id_0>,<extra_id_0> be back,o,extraction
"Service is average .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Service <extra_id_1> service general <extra_id_2> average <extra_id_3> neutral,acos,extraction
"The decor is very simple but comfortable .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive ; <extra_id_2> ambience general <extra_id_3> positive,cs,extraction
"The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> waiter <extra_id_1> garbage,ao,extraction
"Go to Volare for 1st class service and terrific food .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> food <extra_id_3> positive,as,extraction
Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .| aspect : <extra_id_0>,<extra_id_0> bagel,a,extraction
"the turkey burgers are scary !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> turkey burgers <extra_id_1> scary,ao,extraction
We had a great time at the Jekyll and hyde Pub last night .| opinion : <extra_id_0>,<extra_id_0> great time,o,extraction
"A quintessential slice of NYC pizza .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> slice of NYC pizza <extra_id_1> neutral,as,extraction
Bison was quite excellent however .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"they were dry and disgusting , i did n ' t even finish my first piece .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"Highly recommended .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> Highly recommended,ao,extraction
"My husband and I have been sold on this from the first visit .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
it ' s the only place you can get yummy authentic japanese comfort food .| opinion : <extra_id_0>,<extra_id_0> yummy authentic,o,extraction
"A great choice at any cost and a great deal .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive ; <extra_id_2> restaurant prices <extra_id_3> positive,cs,extraction
The food was ok and fair nothing to go crazy .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
"The food tasted very good .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> good,ao,extraction
"It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> waiter <extra_id_1> positive,as,extraction
"Patsy ' s Pizza - true love| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"Okay - i do n ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> oily <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> food quality <extra_id_6> bland <extra_id_7> negative,acos,extraction
"fresh restaurant was amazing . . . . . . . . food was delicious and of course fresh .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> fresh restaurant <extra_id_1> positive ; <extra_id_2> fresh restaurant <extra_id_3> positive ; <extra_id_4> food <extra_id_5> positive ; <extra_id_6> food <extra_id_7> positive,as,extraction
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it ' s great for friends out , a romantic date , or a special occassion .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> place <extra_id_3> negative ; <extra_id_4> place <extra_id_5> positive ; <extra_id_6> place <extra_id_7> positive,as,extraction
"It is terrific , as is the value .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food prices <extra_id_3> positive,cs,extraction
"I ' m still mad that i had to pay for lousy food .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> lousy <extra_id_3> negative,acos,extraction
This is a fun restaurant to go to .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"The menu has so many fish items and oysters .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> menu <extra_id_1> so many,ao,extraction
"Fresh , mind blowing flavors .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> Fresh <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> food quality <extra_id_6> mind blowing <extra_id_7> positive,acos,extraction
I can not imagine a friendlier staff working in a restaurant .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"As a Japanese native , I ' ve lived in the Tristate area for over 8 years , but I was just so amazed at this place .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
$ 170 down the toilet . . .| category : <extra_id_0>,<extra_id_0> restaurant prices,c,extraction
Much of the time it seems like they do not care about you .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
I highly recommend visiting this restaurant and having dinner and drinks !| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"also it ' s great to have dinner in a very romantic and comfortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> ambience general <extra_id_2> romantic <extra_id_3> positive ; <extra_id_4> place <extra_id_5> ambience general <extra_id_6> comfortable <extra_id_7> positive ; <extra_id_8> service <extra_id_9> service general <extra_id_10> perfect <extra_id_11> positive,acos,extraction
"The waitress , seems to be more concerned of looking good than actually waitressing .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> waitress <extra_id_1> more concerned of looking good,ao,extraction
"I would never recommend this place to anybody even for a casual dinner .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> negative ; <extra_id_2> place <extra_id_3> negative,as,extraction
"Have recommended the place to friends , always gets good response .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> place <extra_id_1> recommended,ao,extraction
I loved it and would go again .| opinion : <extra_id_0>,<extra_id_0> loved,o,extraction
"I am not a vegetarian but , almost all the dishes were great .| aspect : <extra_id_0>",<extra_id_0> dishes,a,extraction
"They even scoop it out nice ( for those on a diet ) not too much not to little .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food style_options <extra_id_2> nice <extra_id_3> positive,acos,extraction
One of my favorite places in Manhattan .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> overpriced ; <extra_id_2> wait - staff <extra_id_3> arrogant ; <extra_id_4> service <extra_id_5> clumsy ; <extra_id_6> management <extra_id_7> does n ' t care,ao,extraction
