input,output,se_order,paradigm
Shame on this place for the horrible rude staff and non - existent customer service .| ( aspect ),( staff ) ; ( customer service ),a,extraction
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .| ( category ),( food quality ) ; ( food quality ),c,extraction
Cute place <comma> nice wait staff but would never go there again .| ( category ),( service general ) ; ( ambience general ) ; ( restaurant general ),c,extraction
Which of course is not real Kobe but Wagyu beef .| ( opinion ),( not real ),o,extraction
I would highly recommend .| ( aspect ),( NULL ),a,extraction
"Never have I had such dramatic delivery guys <open_bracket> a lot of huffing and panting and muttering under breath b / c I live in a walkup <close_bracket> who always seem disappointed with their tips .| ( aspect , sentiment )","( delivery guys , negative )",as,extraction
"We both opted for a pasta dish and they were served timely and fresh .| ( opinion , aspect )","( served timely , NULL ) ; ( fresh , pasta dish )",oa,extraction
Patroon features a nice cigar bar and has great staff .| ( aspect ),( cigar bar ) ; ( staff ),a,extraction
it is not consistent .| ( category ),( restaurant general ),c,extraction
"Downstairs lounge is always a good attraction| ( aspect , sentiment )","( Downstairs lounge , positive )",as,extraction
The chicken pot pie is exceptional <comma> the cheeseburger huge and delictable <comma> and the service professional wan warm .| ( category ),( food quality ) ; ( food style_options ) ; ( food quality ) ; ( service general ) ; ( service general ),c,extraction
"Mine was a little burnt but still delicious with goat cheese and panchetta <open_bracket> raddichio was kind of bitter though <close_bracket> .| ( sentiment , category )","( negative , food quality ) ; ( positive , food quality )",sc,extraction
"He served me an Uni Hand roll <comma> which I never had before <comma> and let me tell you . . . IT WAS HEAVEN !| ( opinion , aspect , sentiment , category )","( HEAVEN , Uni Hand roll , positive , food quality )",oasc,extraction
"Average to good Thai food <comma> but terrible delivery .| ( aspect , sentiment )","( Thai food , positive ) ; ( delivery , negative )",as,extraction
"This place has ruined me for neighborhood sushi .| ( opinion , aspect )","( ruined , sushi )",oa,extraction
"Pizza here is consistently good .| ( opinion , aspect , sentiment , category )","( good , Pizza , positive , food quality )",oasc,extraction
Great food !| ( aspect ),( food ),a,extraction
"I ' ve also been amazed at all the new additions in the past few years : A new Jazz Bar <comma> the most fantastic Dining Garden <comma> the Best Thin Crust Pizzas <comma> and now a Lasagna Menu which is to die for <open_bracket> these are not your average lasagnas <close_bracket> !| ( aspect , sentiment )","( Dining Garden , positive ) ; ( Jazz Bar , positive ) ; ( Thin Crust Pizzas , positive ) ; ( Lasagna Menu , positive )",as,extraction
"It is one the nicest outdoor restaurants I have ever seen in NY - - I am from Italy and this place rivals the ones in my country .| ( aspect , sentiment )","( outdoor restaurants , positive )",as,extraction
"Great find in the West Village !| ( sentiment , category )","( positive , restaurant general )",sc,extraction
"Worth the trip from Manhattan .| ( aspect , sentiment )","( NULL , positive )",as,extraction
"The large selection of bruschettas <comma> paninis <comma> tramezzinis keep the palate from stagnating .| ( sentiment , category )","( positive , food style_options ) ; ( positive , food style_options ) ; ( positive , food style_options )",sc,extraction
"We ordered the special <comma> grilled branzino <comma> that was so infused with bone <comma> it was difficult to eat .| ( opinion , aspect )","( difficult to eat , grilled branzino )",oa,extraction
"Planet Thailand has always been a hit with me <comma> I go there usually for the sushi <comma> which is great <comma> the thai food is excellent too .| ( opinion , aspect , sentiment , category )","( great , sushi , positive , food quality ) ; ( excellent , thai food , positive , food quality ) ; ( hit , Planet Thailand , positive , restaurant general )",oasc,extraction
Cute and decorative .| ( opinion ),( Cute ) ; ( decorative ),o,extraction
"It was well worth the wait .| ( sentiment , category )","( positive , restaurant general )",sc,extraction
This is a wonderful place on all stand points especially value ofr money .| ( opinion ),( wonderful ) ; ( wonderful ),o,extraction
"Bukhara Grill <comma> the tagline says it all . . `` INDIAN SPICE RAVE ``| ( aspect , sentiment )","( Bukhara Grill , positive )",as,extraction
"The hostess and the waitress were incredibly rude and did everything they could to rush us out .| ( opinion , aspect , sentiment , category )","( rude , hostess , negative , service general ) ; ( rude , waitress , negative , service general )",oasc,extraction
"I ca n ' t wait to go back .| ( aspect , sentiment )","( NULL , positive )",as,extraction
Food is excellent .| ( aspect ),( Food ),a,extraction
"I lOVE THIS PLACE !| ( sentiment , category )","( positive , restaurant general )",sc,extraction
Not because you are `` The Four Seasons `` . . . – you are allowed to charge an arm and a leg for a romatic dinner .| ( aspect ),( The Four Seasons ),a,extraction
The place is beautiful !| ( opinion ),( beautiful ),o,extraction
Cute place <comma> nice wait staff but would never go there again .| ( aspect ),( wait staff ) ; ( place ) ; ( place ),a,extraction
We took advanatage of the half price sushi deal on saturday so it was well worth it .| ( aspect ),( half price sushi deal ),a,extraction
We were very pleasantly surprised .| ( opinion ),( pleasantly surprised ),o,extraction
Ess - A - Bagel <open_bracket> either by Sty - town or midtown <close_bracket> is by far the best bagel in NY .| ( category ),( food quality ),c,extraction
Always busy but fast moving .| ( opinion ),( fast moving ),o,extraction
The food is great and reasonably priced .| ( category ),( food quality ) ; ( food prices ),c,extraction
"not sure why this restaurant would be rated that highly .| ( sentiment , category )","( negative , restaurant general )",sc,extraction
"The wine list was extensive - though the staff did not seem knowledgeable about wine pairings .| ( sentiment , category )","( positive , drinks style_options ) ; ( negative , service general )",sc,extraction
"The veal was incredible last night .| ( opinion , aspect )","( incredible , veal )",oa,extraction
"Over all the looks of the place exceeds the actual meals .| ( aspect , sentiment )","( looks , positive )",as,extraction
"Once you step into Cosette <comma> you ' re miraculously in a small <comma> off - the - beaten path Parisian bistro .| ( sentiment , category )","( positive , ambience general )",sc,extraction
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal .| ( category ),( food quality ) ; ( food quality ),c,extraction
"The bagel was huge .| ( opinion , aspect )","( huge , bagel )",oa,extraction
I ca n ' t wait for summer <comma> when they serve outside on their gigantic patio .| ( category ),( ambience general ),c,extraction
"Highly recommended to all !| ( sentiment , category )","( positive , restaurant general )",sc,extraction
"The owner and staff are all Japanese as well and that adds to the entire ambiance .| ( aspect , sentiment )","( ambiance , positive )",as,extraction
"please do n ' t fool us .| ( opinion , aspect )","( fool , NULL )",oa,extraction
"Every time I have a special occasion with my boyfriend I have a hard time going anywhere else .| ( opinion , aspect , sentiment , category )","( have a hard time going anywhere else , NULL , positive , restaurant miscellaneous )",oasc,extraction
"We did tip <comma> I guess the model / waitress just wanted more and complained to the manager .| ( opinion , aspect )","( complained , waitress )",oa,extraction
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| ( opinion ),( enjoyed ),o,extraction
"Good spreads <comma> great beverage selections and bagels really tasty .| ( opinion , aspect )","( Good , spreads ) ; ( great , beverage selections ) ; ( tasty , bagels )",oa,extraction
I have been going back again and again .| ( opinion ),( going back again and again ),o,extraction
"I ' d highly recommend it for a special occasion - - it provides and intimate setting and nice service .| ( sentiment , category )","( positive , ambience general ) ; ( positive , service general ) ; ( positive , restaurant miscellaneous )",sc,extraction
"The food was bland oily .| ( opinion , aspect , sentiment , category )","( bland oily , food , negative , food quality )",oasc,extraction
"I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .| ( opinion , aspect )","( like being back in Japan , food ) ; ( like being back in Japan , feel )",oa,extraction
Cute place <comma> nice wait staff but would never go there again .| ( opinion ),( nice ) ; ( Cute ) ; ( never go ),o,extraction
You ca n ' t go wrong here .| ( aspect ),( NULL ),a,extraction
It ' s a great place to order from or sit - in .| ( aspect ),( place ),a,extraction
"I had a grat time at Jekyll and Hyde !| ( aspect , sentiment )","( Jekyll and Hyde , positive )",as,extraction
We ordered the chicken casserole <comma> but what we got were a few small pieces of chicken <comma> all dark meat and on the bone .| ( opinion ),( all dark meat and on the bone ) ; ( small ),o,extraction
Service was quick .| ( category ),( service general ),c,extraction
"My husband and I have been sold on this from the first visit .| ( opinion , aspect , sentiment , category )","( sold on , NULL , positive , restaurant general )",oasc,extraction
"The sushi was awful !| ( sentiment , category )","( negative , food quality )",sc,extraction
"The decor is vibrant and eye - pleasing with several semi - private boths on the right side of the dining hall <comma> which are great for a date .| ( opinion , aspect )","( vibrant , decor ) ; ( eye - pleasing , decor ) ; ( great , semi - private boths )",oa,extraction
"The kitchen however <comma> is almost always slow .| ( sentiment , category )","( negative , service general )",sc,extraction
Here the hot dog is elevated to the level of a real entree with numerous variations available .| ( aspect ),( hot dog ) ; ( hot dog ),a,extraction
"Pizza here is consistently good .| ( aspect , sentiment )","( Pizza , positive )",as,extraction
"I have been to Rao ' s probably 15 times the past 3 years and it keeps getting better .| ( aspect , sentiment )","( Rao ' s , positive )",as,extraction
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna .| ( aspect ),( service ) ; ( staff ),a,extraction
Two complaints - - their appetizer selection stinks <comma> it would be nice to get some mozzarella sticks on the menu .| ( aspect ),( appetizer selection ),a,extraction
All in all we ' re already coming up with excuses to go ahead really soon in the next few wks ! ! ! !| ( aspect ),( NULL ),a,extraction
"Not impressed with the food .| ( sentiment , category )","( negative , food quality )",sc,extraction
"Ambience is so cute and quaint <comma> good for business although we were there on vacation .| ( sentiment , category )","( positive , ambience general ) ; ( positive , ambience general ) ; ( positive , ambience general )",sc,extraction
"Make sure you have the Spicy Scallop roll . . .| ( aspect , sentiment )","( Spicy Scallop roll , positive )",as,extraction
"Food was good not great not worth the wait or another visit| ( opinion , aspect )","( good not great not worth the wait or another visit , Food )",oa,extraction
"They have authentic Indian at amazin prices .| ( sentiment , category )","( positive , food quality ) ; ( positive , food prices )",sc,extraction
"Prices too high for this cramped and unappealing resturant .| ( aspect , sentiment )","( resturant , negative ) ; ( resturant , negative ) ; ( resturant , negative )",as,extraction
I had their eggs benedict for brunch <comma> which were the worst in my entire life <comma> I tried removing the hollondaise sauce completely that was how failed it was .| ( category ),( food quality ),c,extraction
"This place is always packed .| ( opinion , aspect , sentiment , category )","( packed , place , neutral , ambience general )",oasc,extraction
"Mine was a little burnt but still delicious with goat cheese and panchetta <open_bracket> raddichio was kind of bitter though <close_bracket> .| ( opinion , aspect )","( bitter , raddichio ) ; ( delicious , NULL )",oa,extraction
"We were worried we would have trouble getting in <comma> but somehow managed to have a short wait .| ( opinion , aspect , sentiment , category )","( short , wait , positive , service general )",oasc,extraction
"This place is a great bargain .| ( sentiment , category )","( positive , restaurant prices )",sc,extraction
Best Reuben sandwich ever !| ( opinion ),( Best ),o,extraction
"Their calzones are horrific <comma> bad <comma> vomit - inducing <comma> YUCK .| ( opinion , aspect )","( horrific , calzones ) ; ( bad , calzones ) ; ( vomit - inducing , calzones ) ; ( YUCK , calzones )",oa,extraction
"Great place to relax and enjoy your dinner| ( sentiment , category )","( positive , ambience general )",sc,extraction
"IT WAS HORRIBLE .| ( opinion , aspect )","( HORRIBLE , NULL )",oa,extraction
"The atmosphere is n ' t the greatest <comma> but I suppose that ' s how they keep the prices down .| ( aspect , sentiment )","( atmosphere , negative ) ; ( NULL , positive )",as,extraction
"I agree that dining at Casa La Femme is like no other dining experience !| ( sentiment , category )","( negative , restaurant general )",sc,extraction
The waitress was very patient with us and the food is phenomenal !| ( opinion ),( patient ) ; ( phenomenal ),o,extraction
A Thai restaurant out of rice during dinner ?| ( aspect ),( Thai restaurant ),a,extraction
"I highly recommend the Sophia pizza .| ( sentiment , category )","( positive , food quality )",sc,extraction
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings .| ( aspect ),( wine list ) ; ( staff ),a,extraction
"I can not imagine better Indian food in all of the city .| ( aspect , sentiment )","( Indian food , positive )",as,extraction
"This is my first time writing a review for a restaurant because the food and service was excellent .| ( aspect , sentiment )","( food , positive ) ; ( service , positive )",as,extraction
The floor was wet <comma> the trash can filled with hand towels n all over the floor <comma> no soap <comma> and no hand towels left .| ( category ),( ambience general ),c,extraction
"This is some really good <comma> inexpensive sushi .| ( opinion , aspect )","( good , sushi ) ; ( inexpensive , sushi )",oa,extraction
"Everyone was smiling so that made me feel welcome .| ( sentiment , category )","( positive , service general )",sc,extraction
"Save your money and your time and go somewhere else .| ( opinion , aspect )","( go somewhere else , NULL )",oa,extraction
I would say that all was fine and tasty but the heaviness on my stomach someting that i ca n ' t not mention or undermine .| ( opinion ),( the heaviness on my stomach someting that i ca n ' t not mention or undermine ),o,extraction
Downtown Dinner 2002 - Prixe fix : Appetizers were ok <comma> waiter gave me poor suggestion . . . try the potato stuff kanish best one .| ( category ),( food quality ) ; ( service general ) ; ( food quality ) ; ( food quality ),c,extraction
"The cream cheeses are out of this world and I love that coffee ! !| ( opinion , aspect , sentiment , category )","( out of this world , cream cheeses , positive , food quality ) ; ( love , coffee , positive , drinks quality )",oasc,extraction
"Always great service !| ( sentiment , category )","( positive , service general )",sc,extraction
It may be a bit packed on weekends <comma> but the vibe is good and it is the best French food you will find in the area .| ( category ),( ambience general ) ; ( ambience general ) ; ( food quality ),c,extraction
We went here for lunch a couple of weeks ago on a Saturday <comma> and I was thoroughly impressed with the food .| ( opinion ),( impressed ),o,extraction
We <comma> there were four of us <comma> arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude .| ( opinion ),( rude ),o,extraction
"Wonderful strawberry daiquiries as well !| ( sentiment , category )","( positive , drinks quality )",sc,extraction
"the drinks are amazing and half off till 8pm .| ( opinion , aspect , sentiment , category )","( amazing , drinks , positive , drinks quality ) ; ( amazing , drinks , positive , drinks prices )",oasc,extraction
"Everything is always cooked to perfection <comma> the service is excellent <comma> the decor cool and understated .| ( opinion , aspect , sentiment , category )","( perfection , NULL , positive , food quality ) ; ( excellent , service , positive , service general ) ; ( cool , decor , positive , ambience general ) ; ( understated , decor , positive , ambience general )",oasc,extraction
"Its location is good and the fact that Hutner College is near and their prices are very reasonable <comma> makes students go back to Suan again and again .| ( aspect , sentiment )","( location , positive ) ; ( Suan , positive )",as,extraction
It was $ 14 not really bad for a pound of Pastrami - but it did n ' t have much taste - I ' ve had better for less elsewhere !| ( opinion ),( not really bad ) ; ( did n ' t have much taste ),o,extraction
The Four Seasons has history and it is a sort of landmark of New York City restaurants <comma> but trust me <comma> they will charge you through the nose just so that you can say `` I ' ve been to the four seasons restaurant `` .| ( aspect ),( The Four Seasons ) ; ( The Four Seasons ),a,extraction
But too far east !| ( aspect ),( NULL ),a,extraction
The service was attentive <comma> yet discreet .| ( category ),( service general ) ; ( service general ),c,extraction
The exotic food is beautifully presented and is a delight in delicious combinations .| ( aspect ),( exotic food ) ; ( exotic food ),a,extraction
Despite a slightly limited menu <comma> everything prepared is done to perfection <comma> ultra fresh and a work of food art .| ( category ),( food style_options ) ; ( food quality ) ; ( food style_options ),c,extraction
"I am so coming back here again <comma> as much as I can .| ( aspect , sentiment )","( NULL , positive )",as,extraction
"The food was very good <comma> a great deal <comma> and the place its self was great .| ( aspect , sentiment )","( food , positive ) ; ( food , positive ) ; ( place , positive )",as,extraction
"Great neighborhood joint .| ( opinion , aspect )","( Great , joint )",oa,extraction
"If I could give 0 stars I would do so for this place .| ( aspect , sentiment )","( place , negative )",as,extraction
"The pasta was well cooked <comma> did n ' t have enough sauce though or flavor .| ( aspect , sentiment )","( pasta , positive ) ; ( pasta , negative )",as,extraction
I ' ve had my fair share of modern Japanese and this spot delivers .| ( category ),( food quality ),c,extraction
"Mermaid Inn is an overall good restaurant with really good seafood .| ( opinion , aspect , sentiment , category )","( good , seafood , positive , food quality ) ; ( good , Mermaid Inn , positive , restaurant general )",oasc,extraction
Worth visiting the 1st Ave spot because it is the original store .| ( category ),( restaurant miscellaneous ),c,extraction
By far the best salad I have had in a fast food restaurant .| ( category ),( food quality ),c,extraction
"I felt as though I were eating in Paris .| ( aspect , sentiment )","( NULL , positive )",as,extraction
And it was quick which is very important .| ( aspect ),( NULL ),a,extraction
"The chicken pot pie is exceptional <comma> the cheeseburger huge and delictable <comma> and the service professional wan warm .| ( sentiment , category )","( positive , food quality ) ; ( positive , food style_options ) ; ( positive , food quality ) ; ( positive , service general ) ; ( positive , service general )",sc,extraction
"the all - u - can - eat sushi is definitely in very poor quality .| ( opinion , aspect , sentiment , category )","( poor quality , all - u - can - eat sushi , negative , food quality )",oasc,extraction
Great place <comma> great value .| ( aspect ),( place ) ; ( place ),a,extraction
Admittedly some nights inside the restaurant were rather warm <comma> but the open kitchen is part of the charm .| ( category ),( ambience general ) ; ( ambience general ),c,extraction
"HIGHLY RECOMMENDED ! ! ! ! !| ( sentiment , category )","( positive , restaurant general )",sc,extraction
"I was there for brunch recently <comma> and we were tag teamed by a waitress and a waiter .| ( opinion , aspect )","( tag teamed , waitress ) ; ( tag teamed , waiter )",oa,extraction
The fish was really <comma> really fresh .| ( opinion ),( fresh ),o,extraction
"My wife had the fried shrimp which are huge and loved it .| ( opinion , aspect )","( huge , fried shrimp ) ; ( loved , fried shrimp )",oa,extraction
Even my Indian friend couldn ' t believe how good and tasty everything was .| ( opinion ),( good ) ; ( tasty ),o,extraction
We started off with a delightful sashimi amuse bouche .| ( aspect ),( sashimi amuse bouche ),a,extraction
"Atmosphere is nice and relaxed too . . .| ( sentiment , category )","( positive , ambience general ) ; ( positive , ambience general )",sc,extraction
"Was surprisingly disappointed .| ( sentiment , category )","( negative , food quality )",sc,extraction
"I recieved prompt service with a smile .| ( opinion , aspect , sentiment , category )","( prompt , service , positive , service general )",oasc,extraction
Food awesome .| ( aspect ),( Food ),a,extraction
"Average to good Thai food <comma> but terrible delivery .| ( opinion , aspect )","( Average to good , Thai food ) ; ( terrible , delivery )",oa,extraction
"Slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .| ( opinion , aspect , sentiment , category )","( above average , wines , negative , drinks quality ) ; ( above average , wines , negative , drinks prices )",oasc,extraction
"Everything about this restaurant was special .| ( aspect , sentiment )","( restaurant , positive )",as,extraction
"Priced at upper intermediate range .| ( opinion , aspect )","( upper intermediate , NULL )",oa,extraction
No gimmicks here - - the food speaks for itself in its freshness and preparation .| ( aspect ),( food ),a,extraction
Tiny dessert was $ 8 . 00 . . . just plain overpriced for what it is .| ( aspect ),( dessert ) ; ( dessert ) ; ( dessert ),a,extraction
For the price <comma> you can not eat this well in Manhattan .| ( aspect ),( NULL ),a,extraction
"Only complaint is the pricing - - I believe it would be more reasonable to pay a dollar less on each item listed on the menu .| ( aspect , sentiment )","( menu , negative )",as,extraction
"At $ 120 for two people <comma> however <comma> this in no way represents value <comma> unless you ' re looking to pay by the hour for passive - aggressive torture .| ( aspect , sentiment )","( NULL , negative ) ; ( NULL , negative )",as,extraction
"It ' s boring on the inside <comma> and our sushi was pretty below average . . . the tuna was soggy and the other rolls had no flavor .| ( opinion , aspect )","( boring , NULL ) ; ( below average , sushi ) ; ( soggy , tuna ) ; ( no flavor , rolls )",oa,extraction
Will absolutely visit again .| ( category ),( restaurant general ),c,extraction
The food is reliable and the price is moderate .| ( category ),( food quality ) ; ( restaurant prices ),c,extraction
"Nice view of river and NYC .| ( opinion , aspect )","( Nice , view of river and NYC )",oa,extraction
"The best !| ( aspect , sentiment )","( NULL , positive )",as,extraction
"We all felt it was worth it .| ( opinion , aspect )","( worth , NULL )",oa,extraction
"Great <comma> original taste .| ( sentiment , category )","( positive , food quality ) ; ( positive , food quality )",sc,extraction
The waitress was not attentive at all .| ( opinion ),( not attentive ),o,extraction
"The food was average to above - average ; the French Onion soup filling yet not overly impressive <comma> and the desserts not brilliant in any way .| ( opinion , aspect , sentiment , category )","( average to above - average , food , positive , food quality ) ; ( not overly impressive , French Onion soup , negative , food quality ) ; ( not brilliant , desserts , negative , food quality )",oasc,extraction
Nice view of river and NYC .| ( aspect ),( view of river and NYC ),a,extraction
I had never had Edamame pureed before but I thought it was innovative and tasty <open_bracket> could ' ve used a bit more salt <close_bracket> .| ( opinion ),( tasty ) ; ( innovative ),o,extraction
This place is not inviting and the food is totally weird .| ( aspect ),( place ) ; ( food ),a,extraction
We ended our great experience by having Gulab Jamun <open_bracket> dessert <close_bracket> recommended by the waiter .| ( aspect ),( Gulab Jamun ( dessert ) ),a,extraction
"Try the lobster teriyaki and the rose special roll .| ( opinion , aspect , sentiment , category )","( Try , lobster teriyaki , positive , food quality ) ; ( Try , rose special roll , positive , food quality )",oasc,extraction
Going to Bark is always worth the train ride <comma> and will make your tongue and belly very happy !| ( aspect ),( Bark ) ; ( NULL ),a,extraction
"Do not get the Go Go Hamburgers <comma> no matter what the reviews say .| ( sentiment , category )","( negative , food quality )",sc,extraction
"I highly recommend Cafe St . Bart ' s for their food <comma> the ambience and wonderful service .| ( aspect , sentiment )","( food , positive ) ; ( ambience , positive ) ; ( service , positive ) ; ( service , positive )",as,extraction
"All in all <comma> this midtown gem instantly became one of my favorite sushi restaurants in the city .| ( sentiment , category )","( positive , restaurant general )",sc,extraction
"The wait staff is very courteous and accomodating .| ( opinion , aspect )","( courteous , wait staff )",oa,extraction
"Sometimes tables do n ' t understand his sense of humor but it ' s refreshing to have a server who has personality <comma> professionalism <comma> and respects the privacy of your dinner .| ( opinion , aspect , sentiment , category )","( refreshing , server , positive , service general ) ; ( professionalism , server , positive , service general ) ; ( respects , server , positive , service general )",oasc,extraction
First of all <comma> this place is *not* romantic <comma> as claimed by Citysearch ' s editorial review .| ( category ),( ambience general ),c,extraction
"this little place has a cute interior decor and affordable city prices .| ( opinion , aspect , sentiment , category )","( cute , interior decor , positive , ambience general ) ; ( little , place , positive , restaurant prices )",oasc,extraction
"The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| ( sentiment , category )","( positive , food quality )",sc,extraction
"Stay away| ( aspect , sentiment )","( NULL , negative )",as,extraction
"I heard the lobster roll was excellent .| ( opinion , aspect , sentiment , category )","( excellent , lobster roll , positive , food quality )",oasc,extraction
"When family came in he gave them apps to test their palets <comma> and then ordered for them .| ( sentiment , category )","( positive , service general )",sc,extraction
"Personal pans are the perfect size for those hungry nights .| ( opinion , aspect , sentiment , category )","( perfect , Personal pans , positive , food style_options )",oasc,extraction
"They tell me they are going to cover the garden in glass for the winter <comma> so i ' m looking forward to going there on a snowy night to enjoy it .| ( aspect , sentiment )","( NULL , positive )",as,extraction
THe back garden sitting area is very pleasant <comma> where you can see their personal herb garden .| ( category ),( ambience general ),c,extraction
Food is excellent .| ( opinion ),( excellent ),o,extraction
"Thank you everyone at Water ' s Edge .| ( opinion , aspect )","( Thank you , Water ' s Edge )",oa,extraction
"The pizza is yummy and I like the atmoshpere .| ( opinion , aspect )","( yummy , pizza ) ; ( like , atmoshpere )",oa,extraction
Place is open till late <comma> no dress code .| ( opinion ),( open till late ),o,extraction
"The mussels were fantastic and so was the dessert . . . definitely going to be back very soon .| ( aspect , sentiment )","( mussels , positive ) ; ( dessert , positive ) ; ( NULL , positive )",as,extraction
This is one of the best comfort food places in the city .| ( aspect ),( NULL ),a,extraction
"Amma is nothing special .| ( opinion , aspect , sentiment , category )","( nothing special , Amma , neutral , restaurant general )",oasc,extraction
"I will go back to Suan soon !| ( aspect , sentiment )","( Suan , positive )",as,extraction
"I ' m still mad that i had to pay for lousy food .| ( opinion , aspect , sentiment , category )","( lousy , food , negative , food quality )",oasc,extraction
"I ' m glad I was introduced to this place and this is a rare gem in NY .| ( sentiment , category )","( positive , restaurant general )",sc,extraction
"Cool atmosphere <comma> the fire place in the back really ads to it but needs a bit more heat throughout on a cold night .| ( opinion , aspect , sentiment , category )","( Cool , atmosphere , positive , ambience general ) ; ( really ads to it , fire place , positive , ambience general )",oasc,extraction
"The place is a bit hidden away <comma> but once you get there <comma> it ' s all worth it .| ( opinion , aspect , sentiment , category )","( hidden away , place , neutral , location general ) ; ( worth , place , positive , restaurant general )",oasc,extraction
however <comma> it ' s the service that leaves a bad taste in my mouth .| ( category ),( service general ),c,extraction
It was the first place we ate on our first trip to New York <comma> and it will be the last place we stop as we head out of town on our next trip to New York .| ( category ),( restaurant miscellaneous ),c,extraction
"Service was also very good .| ( sentiment , category )","( positive , service general )",sc,extraction
"Prices are fair across the board for both food and bev .| ( aspect , sentiment )","( food , positive ) ; ( bev , positive )",as,extraction
"service is friendly <comma> and never had a problem walking in and getting a table .| ( sentiment , category )","( positive , service general )",sc,extraction
"Steamed fresh so brought hot hot hot to your table .| ( sentiment , category )","( positive , food quality )",sc,extraction
"The large selection of bruschettas <comma> paninis <comma> tramezzinis keep the palate from stagnating .| ( opinion , aspect )","( large selection , bruschettas ) ; ( large selection , paninis ) ; ( large selection , tramezzinis )",oa,extraction
"More Williamsburg Garbage| ( opinion , aspect )","( Garbage , NULL )",oa,extraction
"The worst excuse for Japanese food I ' ve ever encountered .| ( opinion , aspect )","( worst , NULL )",oa,extraction
We had the scallops as an appetizer and they were delicious and the sauce was wonderful .| ( opinion ),( delicious ) ; ( wonderful ),o,extraction
The duck confit is always amazing and the foie gras terrine with figs was out of this world .| ( category ),( food quality ) ; ( food quality ),c,extraction
"the only things u could really taste are the very salty soy sauce <open_bracket> even its low sodium <close_bracket> <comma> the vinegar - soaked rice <comma> and the scallion on top of the fish .| ( aspect , sentiment )","( soy sauce , negative ) ; ( rice , negative )",as,extraction
"Steamed fresh so brought hot hot hot to your table .| ( opinion , aspect , sentiment , category )","( fresh , NULL , positive , food quality )",oasc,extraction
"Try the sea bass .| ( sentiment , category )","( positive , food quality )",sc,extraction
"The service is good and ambience is good for a date or group outing .| ( opinion , aspect )","( good , service ) ; ( good , ambience )",oa,extraction
It ' s a small cute restaurant .| ( category ),( restaurant general ),c,extraction
"stick with the chicken <comma> beef <comma> and lamb dishes .| ( aspect , sentiment )","( chicken , positive ) ; ( beef , positive ) ; ( lamb dishes , positive )",as,extraction
I would highly recommand requesting a table by the window .| ( category ),( location general ),c,extraction
"even the wine by the glass was good .| ( aspect , sentiment )","( wine by the glass , positive )",as,extraction
The wife had the risotto which was amazing .| ( opinion ),( amazing ),o,extraction
Our teenage kids love it <comma> too .| ( category ),( restaurant general ),c,extraction
great taste| ( opinion ),( great ),o,extraction
"It was the first place we ate on our first trip to New York <comma> and it will be the last place we stop as we head out of town on our next trip to New York .| ( opinion , aspect , sentiment , category )","( the last place we stop , place , positive , restaurant miscellaneous )",oasc,extraction
"One of my favorite places in Manhattan .| ( aspect , sentiment )","( NULL , positive )",as,extraction
The service varys from day to day - sometimes they ' re very nice <comma> and sometimes not .| ( aspect ),( service ),a,extraction
The pizza was great .| ( aspect ),( pizza ),a,extraction
"The staff has been nice <comma> but they seemed really stressed and the unisex bathroom needs to be cleaned more often .| ( opinion , aspect , sentiment , category )","( nice , staff , positive , service general ) ; ( stressed , staff , negative , service general ) ; ( needs to be cleaned , unisex bathroom , negative , ambience general )",oasc,extraction
"I / we will never go back to this place again .| ( aspect , sentiment )","( place , negative )",as,extraction
It is set far from the small street it ' s on <comma> and there is no traffic noise .| ( opinion ),( no traffic noise ),o,extraction
"They have authentic Indian at amazin prices .| ( opinion , aspect )","( authentic , Indian ) ; ( authentic , Indian )",oa,extraction
"The place is a lot of fun .| ( opinion , aspect , sentiment , category )","( fun , place , positive , ambience general )",oasc,extraction
"Can ’ t believe how an expensive NYC restaurant can be so disrespectful to its clients .| ( aspect , sentiment )","( restaurant , negative ) ; ( NULL , negative )",as,extraction
"Beautiful experience .| ( opinion , aspect , sentiment , category )","( Beautiful , NULL , positive , restaurant general )",oasc,extraction
"Quite frankly <comma> this is some of the worst sushi I have ever tried .| ( opinion , aspect )","( worst , sushi )",oa,extraction
HIGHLY RECOMMENDED ! ! ! ! !| ( category ),( restaurant general ),c,extraction
Planet Thai is great !| ( category ),( restaurant general ),c,extraction
"The server was really cool and served us our food and drinks with a smile .| ( opinion , aspect , sentiment , category )","( cool , server , positive , service general )",oasc,extraction
"I couldn ' t even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach .| ( opinion , aspect )","( couldn ' t even enjoy , NULL )",oa,extraction
"The service was friendly and the atmosphere was casual .| ( opinion , aspect , sentiment , category )","( friendly , service , positive , service general ) ; ( casual , atmosphere , neutral , ambience general )",oasc,extraction
