text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
"kamar bersih , makanan sangat enak , pelayan ramah .",ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat enak', 'sentiment': 'positive'}, {'aspect': 'pelayan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat enak', 'sentiment': 'positive'}, {'aspect': 'pelayan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat enak', 'sentiment': 'positive'}, {'aspect': 'pelayan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat enak', 'sentiment': 'positive'}, {'aspect': 'pelayan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat enak', 'sentiment': 'positive'}, {'aspect': 'pelayan', 'opinion': 'ramah', 'sentiment': 'positive'}]","( kamar, bersih, positive ) ; ( makanan, sangat enak, positive ) ; ( pelayan, ramah, positive )"
"tidak sesuai dengan gambar , kebersihan perlu ditingkatkan .",ekstraksi triplet aste :,"[{'aspect': 'kebersihan', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","( kebersihan, perlu ditingkatkan, negative )"
nyaman dan bersih . dan lemari harus pakai pewangi dong biar tidak bau apekk . terimakasih .,ekstraksi triplet aste :,"[{'aspect': 'lemari', 'opinion': 'bau apekk', 'sentiment': 'negative'}]","[{'aspect': 'lemari', 'opinion': 'bau apekk', 'sentiment': 'negative'}]","[{'aspect': 'lemari', 'opinion': 'bau apekk', 'sentiment': 'negative'}]","[{'aspect': 'lemari', 'opinion': 'bau apekk', 'sentiment': 'negative'}]","[{'aspect': 'lemari', 'opinion': 'bau apekk', 'sentiment': 'negative'}]","( lemari, bau apekk, negative )"
"dekat ke malioboro , minimarket , rental , becak . recommended .",ekstraksi triplet aste :,"[{'aspect': 'malioboro', 'opinion': 'dekat', 'sentiment': 'positive'}, {'aspect': 'minimarket', 'opinion': 'dekat', 'sentiment': 'positive'}, {'aspect': 'rental', 'opinion': 'dekat', 'sentiment': 'positive'}, {'aspect': 'becak', 'opinion': 'dekat', 'sentiment': 'positive'}]",[],[],[],[],NONE
"kamarnya bau , sudah kusam , dan air showernya kecil .",ekstraksi triplet aste :,"[{'aspect': 'kamarnya', 'opinion': 'bau', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kusam', 'sentiment': 'negative'}, {'aspect': 'air showernya', 'opinion': 'kecil', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'bau', 'sentiment': 'negative'}, {'aspect': 'air showernya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kusam', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'bau', 'sentiment': 'negative'}, {'aspect': 'air showernya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kusam', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'bau', 'sentiment': 'negative'}, {'aspect': 'air showernya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kusam', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'bau', 'sentiment': 'negative'}, {'aspect': 'air showernya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kusam', 'sentiment': 'negative'}]","( kamarnya, bau, negative ) ; ( kamarnya, kusam, negative ) ; ( air showernya, kecil, negative )"
"kebersihan teras ruangan agak kotor berdebu , lampu interior kamar banyak yang mati .",ekstraksi triplet aste :,"[{'aspect': 'kebersihan teras ruangan', 'opinion': 'agak kotor berdebu', 'sentiment': 'negative'}, {'aspect': 'lampu interior kamar', 'opinion': 'mati', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan teras ruangan', 'opinion': 'agak kotor berdebu', 'sentiment': 'negative'}, {'aspect': 'lampu interior kamar', 'opinion': 'mati', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan teras ruangan', 'opinion': 'agak kotor berdebu', 'sentiment': 'negative'}, {'aspect': 'lampu interior kamar', 'opinion': 'mati', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan teras ruangan', 'opinion': 'agak kotor berdebu', 'sentiment': 'negative'}, {'aspect': 'lampu interior kamar', 'opinion': 'mati', 'sentiment': 'negative'}]","[{'aspect': 'kebersihan teras ruangan', 'opinion': 'agak kotor berdebu', 'sentiment': 'negative'}, {'aspect': 'lampu interior kamar', 'opinion': 'mati', 'sentiment': 'negative'}]","( kebersihan teras ruangan, agak kotor berdebu, negative ) ; ( lampu interior kamar, mati, negative )"
"tidak dikasih minum , alat mandi cuma 1 , tangganya kecil dan berkelok banget kurang ramah untuk anak , pesan yang double bed dikasihnya yang twin .",ekstraksi triplet aste :,"[{'aspect': 'minum', 'opinion': 'tidak dikasih', 'sentiment': 'negative'}, {'aspect': 'alat mandi', 'opinion': 'cuma 1', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'berkelok banget', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kurang ramah untuk anak', 'sentiment': 'negative'}]","[{'aspect': 'alat mandi', 'opinion': 'cuma 1', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'berkelok banget', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'minum', 'opinion': 'tidak dikasih', 'sentiment': 'negative'}]","[{'aspect': 'alat mandi', 'opinion': 'cuma 1', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'berkelok banget', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'minum', 'opinion': 'tidak dikasih', 'sentiment': 'negative'}]","[{'aspect': 'alat mandi', 'opinion': 'cuma 1', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'berkelok banget', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'minum', 'opinion': 'tidak dikasih', 'sentiment': 'negative'}]","[{'aspect': 'alat mandi', 'opinion': 'cuma 1', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'berkelok banget', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'tangganya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'minum', 'opinion': 'tidak dikasih', 'sentiment': 'negative'}]","( minum, tidak dikasih, negative ) ; ( alat mandi, cuma 1, negative ) ; ( tangganya, kecil, negative ) ; ( tangganya, berkelok banget, negative ) ; ( tangganya, kurang ramah, negative )"
jadi pilihan karena akses dari travel bandung jakarta sangat dekat lokasinya dari penginapan ini .,ekstraksi triplet aste :,"[{'aspect': 'lokasinya', 'opinion': 'sangat dekat', 'sentiment': 'positive'}]",[],[],[],[],NONE
tmpatnya nyamn . brsh . dan ramah .,ekstraksi triplet aste :,"[{'aspect': 'tmpatnya', 'opinion': 'nyamn', 'sentiment': 'positive'}, {'aspect': 'tmpatnya', 'opinion': 'brsh', 'sentiment': 'positive'}]","[{'aspect': 'tmpatnya', 'opinion': 'brsh', 'sentiment': 'positive'}, {'aspect': 'tmpatnya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'tmpatnya', 'opinion': 'brsh', 'sentiment': 'positive'}, {'aspect': 'tmpatnya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'tmpatnya', 'opinion': 'brsh', 'sentiment': 'positive'}, {'aspect': 'tmpatnya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'tmpatnya', 'opinion': 'brsh', 'sentiment': 'positive'}, {'aspect': 'tmpatnya', 'opinion': 'ramah', 'sentiment': 'positive'}]","( tmpatnya, brsh, positive ) ; ( tmpatnya, ramah, positive )"
"katanya eco syariah , tetapi bakar dupa tiap hari , buat pusing baunya ngundang setan gundoruwo .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"sudah tua , air panasonic tidak jalan .",ekstraksi triplet aste :,"[{'aspect': 'air panasonic', 'opinion': 'tidak jalan', 'sentiment': 'negative'}]","[{'aspect': 'air panasonic', 'opinion': 'tidak jalan', 'sentiment': 'negative'}]","[{'aspect': 'air panasonic', 'opinion': 'tidak jalan', 'sentiment': 'negative'}]","[{'aspect': 'air panasonic', 'opinion': 'tidak jalan', 'sentiment': 'negative'}]","[{'aspect': 'air panasonic', 'opinion': 'tidak jalan', 'sentiment': 'negative'}]","( air panasonic, tidak jalan, negative )"
"pelayanan ramah , bersih dan fasilatas sesuai , cuma wifi agak lambat saja . lokasi dekat kemanakemana .",ekstraksi triplet aste :,"[{'aspect': 'pelayanan', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'fasilatas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'wifi', 'opinion': 'agak lambat', 'sentiment': 'negative'}]","[{'aspect': 'wifi', 'opinion': 'agak lambat', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'fasilatas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'pelayanan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak lambat', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'fasilatas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'pelayanan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak lambat', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'fasilatas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'pelayanan', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak lambat', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'fasilatas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'pelayanan', 'opinion': 'ramah', 'sentiment': 'positive'}]","( pelayanan, ramah, positive ) ; ( pelayanan, bersih, positive ) ; ( fasilatas, sesuai, positive ) ; ( wifi, agak lambat, negative )"
pelayanannya ramah dan cepat .,ekstraksi triplet aste :,"[{'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'cepat', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'cepat', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'cepat', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'cepat', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'cepat', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","( pelayanannya, ramah, positive ) ; ( pelayanannya, cepat, positive )"
kebersihan seprai harus tetap dijaga iya . tetapi overall semua oke .,ekstraksi triplet aste :,"[{'aspect': 'overall', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'overall', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'kebersihan seprai', 'opinion': 'harus tetap dijaga', 'sentiment': 'negative'}]","[{'aspect': 'overall', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'kebersihan seprai', 'opinion': 'harus tetap dijaga', 'sentiment': 'negative'}]","[{'aspect': 'overall', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'kebersihan seprai', 'opinion': 'harus tetap dijaga', 'sentiment': 'negative'}]","[{'aspect': 'overall', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'kebersihan seprai', 'opinion': 'harus tetap dijaga', 'sentiment': 'negative'}]","( kebersihan seprai, harus tetap dijaga, negative ) ; ( overall, oke, positive )"
tempat nya enak dan tenang .,ekstraksi triplet aste :,"[{'aspect': 'tempat nya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'tenang', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'tenang', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'tenang', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'tenang', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'tenang', 'sentiment': 'positive'}]","( tempat nya, enak, positive ) ; ( tempat nya, tenang, positive )"
waktu di kamar mandi menemukan darah menempel di selang penyiram wc nya .,ekstraksi triplet aste :,"[{'aspect': 'kamar mandi', 'opinion': 'menemukan darah', 'sentiment': 'negative'}]",[],[],[],[],NONE
"pelayan kurang ramah , semua oke kamar bersih , wifi mantap , lokasi stategis over all oke .",ekstraksi triplet aste :,"[{'aspect': 'pelayan', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'wifi', 'opinion': 'mantap', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'stategis', 'sentiment': 'positive'}, {'aspect': 'over all', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayan', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'wifi', 'opinion': 'mantap', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'stategis', 'sentiment': 'positive'}, {'aspect': 'over all', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayan', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'wifi', 'opinion': 'mantap', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'stategis', 'sentiment': 'positive'}, {'aspect': 'over all', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayan', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'wifi', 'opinion': 'mantap', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'stategis', 'sentiment': 'positive'}, {'aspect': 'over all', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayan', 'opinion': 'kurang ramah', 'sentiment': 'negative'}, {'aspect': 'wifi', 'opinion': 'mantap', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'stategis', 'sentiment': 'positive'}, {'aspect': 'over all', 'opinion': 'oke', 'sentiment': 'positive'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","( pelayan, kurang ramah, negative ) ; ( semua, oke, positive ) ; ( kamar, bersih, positive ) ; ( wifi, mantap, positive ) ; ( lokasi, stategis, positive ) ; ( over all, oke, positive )"
"bagus , ramah , siklus udara di toilet perlu di perbaiki .",ekstraksi triplet aste :,"[{'aspect': 'siklus udara', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'siklus udara', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'siklus udara', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'siklus udara', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'siklus udara', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","( siklus udara, perlu di perbaiki, negative )"
pelayanan oke .,ekstraksi triplet aste :,"[{'aspect': 'pelayanan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayanan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayanan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayanan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'pelayanan', 'opinion': 'oke', 'sentiment': 'positive'}]","( pelayanan, oke, positive )"
"makanan enak banyak variasi , lokasi strategis , cuma sayangnya handuk di kamar mandi bau apek .",ekstraksi triplet aste :,"[{'aspect': 'makanan', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'banyak variasi', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'strategis', 'sentiment': 'positive'}, {'aspect': 'handuk', 'opinion': 'bau apek', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'bau apek', 'sentiment': 'negative'}, {'aspect': 'makanan', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'strategis', 'sentiment': 'positive'}]","[{'aspect': 'handuk', 'opinion': 'bau apek', 'sentiment': 'negative'}, {'aspect': 'makanan', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'strategis', 'sentiment': 'positive'}]","[{'aspect': 'handuk', 'opinion': 'bau apek', 'sentiment': 'negative'}, {'aspect': 'makanan', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'strategis', 'sentiment': 'positive'}]","[{'aspect': 'handuk', 'opinion': 'bau apek', 'sentiment': 'negative'}, {'aspect': 'makanan', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'lokasi', 'opinion': 'strategis', 'sentiment': 'positive'}]","( makanan, enak, positive ) ; ( lokasi, strategis, positive ) ; ( handuk, bau apek, negative )"
"ada deposit 100 rb . check in cepat . lokasi dekat sama tempat makan , minimarket , mall .",ekstraksi triplet aste :,"[{'aspect': 'check in', 'opinion': 'cepat', 'sentiment': 'positive'}]","[{'aspect': 'check in', 'opinion': 'cepat', 'sentiment': 'positive'}]","[{'aspect': 'check in', 'opinion': 'cepat', 'sentiment': 'positive'}]","[{'aspect': 'check in', 'opinion': 'cepat', 'sentiment': 'positive'}]","[{'aspect': 'check in', 'opinion': 'cepat', 'sentiment': 'positive'}]","( check in, cepat, positive )"
kamarnya terlalu sederhana . makan sarapan paginya tidak enak . pelayanan kurang . tempat makan kurang nyaman .,ekstraksi triplet aste :,"[{'aspect': 'kamarnya', 'opinion': 'terlalu sederhana', 'sentiment': 'negative'}, {'aspect': 'sarapan', 'opinion': 'tidak enak', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'kurang', 'sentiment': 'negative'}, {'aspect': 'tempat makan', 'opinion': 'kurang nyaman', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'terlalu sederhana', 'sentiment': 'negative'}, {'aspect': 'tempat makan', 'opinion': 'kurang nyaman', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'kurang', 'sentiment': 'negative'}, {'aspect': 'sarapan paginya', 'opinion': 'tidak enak', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'terlalu sederhana', 'sentiment': 'negative'}, {'aspect': 'tempat makan', 'opinion': 'kurang nyaman', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'kurang', 'sentiment': 'negative'}, {'aspect': 'sarapan paginya', 'opinion': 'tidak enak', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'terlalu sederhana', 'sentiment': 'negative'}, {'aspect': 'tempat makan', 'opinion': 'kurang nyaman', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'kurang', 'sentiment': 'negative'}, {'aspect': 'sarapan paginya', 'opinion': 'tidak enak', 'sentiment': 'negative'}]","[{'aspect': 'kamarnya', 'opinion': 'terlalu sederhana', 'sentiment': 'negative'}, {'aspect': 'tempat makan', 'opinion': 'kurang nyaman', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'kurang', 'sentiment': 'negative'}, {'aspect': 'sarapan paginya', 'opinion': 'tidak enak', 'sentiment': 'negative'}]","( kamarnya, terlalu sederhana, negative ) ; ( sarapan paginya, tidak enak, negative ) ; ( pelayanan, kurang, negative ) ; ( tempat makan, kurang nyaman, negative )"
aman dan nyaman juga .,ekstraksi triplet aste :,[],[],[],[],[],NONE
kamar sempit .,ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar', 'opinion': 'sempit', 'sentiment': 'negative'}]","( kamar, sempit, negative )"
"nyaman dan bersih , pelayanan baik , tetapi channel tv cuma ada 8 dan exhaust fan kamar mandi tidak nyala , mohon ditingkatkan .",ekstraksi triplet aste :,"[{'aspect': 'pelayanan', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'exhaust fan kamar mandi', 'opinion': 'tidak nyala', 'sentiment': 'negative'}]","[{'aspect': 'pelayanan', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'exhaust fan kamar mandi', 'opinion': 'tidak nyala', 'sentiment': 'negative'}, {'aspect': 'channel tv', 'opinion': 'cuma ada 8', 'sentiment': 'negative'}]","[{'aspect': 'pelayanan', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'exhaust fan kamar mandi', 'opinion': 'tidak nyala', 'sentiment': 'negative'}, {'aspect': 'channel tv', 'opinion': 'cuma ada 8', 'sentiment': 'negative'}]","[{'aspect': 'pelayanan', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'exhaust fan kamar mandi', 'opinion': 'tidak nyala', 'sentiment': 'negative'}, {'aspect': 'channel tv', 'opinion': 'cuma ada 8', 'sentiment': 'negative'}]","[{'aspect': 'pelayanan', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'exhaust fan kamar mandi', 'opinion': 'tidak nyala', 'sentiment': 'negative'}, {'aspect': 'channel tv', 'opinion': 'cuma ada 8', 'sentiment': 'negative'}]","( pelayanan, baik, positive ) ; ( channel tv, cuma ada 8, negative ) ; ( exhaust fan kamar mandi, tidak nyala, negative )"
"nyaman , tetapi ac nya kurang dingin . mudahmudahan bisa ditingkatkan . terimakasih .",ekstraksi triplet aste :,"[{'aspect': 'ac nya', 'opinion': 'kurang dingin', 'sentiment': 'negative'}]","[{'aspect': 'ac nya', 'opinion': 'kurang dingin', 'sentiment': 'negative'}]","[{'aspect': 'ac nya', 'opinion': 'kurang dingin', 'sentiment': 'negative'}]","[{'aspect': 'ac nya', 'opinion': 'kurang dingin', 'sentiment': 'negative'}]","[{'aspect': 'ac nya', 'opinion': 'kurang dingin', 'sentiment': 'negative'}]","( ac nya, kurang dingin, negative )"
bagus semuanya . yang pasti nyaman dan bersih .,ekstraksi triplet aste :,"[{'aspect': 'semuanya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'semuanya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'semuanya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'semuanya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'semuanya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'semuanya', 'opinion': 'bagus', 'sentiment': 'positive'}]","( semuanya, bagus, positive ) ; ( semuanya, nyaman, positive ) ; ( semuanya, bersih, positive )"
