text_a,text_b,label
"Ambience is delightful , service impeccable .",service-delightful,0
"Ambience is delightful , service impeccable .",service-impeccable,1
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,hanger steak-rubber,1
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,hanger steak-flavorless,0
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,tuna-rubber,0
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,tuna-flavorless,1
Service was also horrible and the ambience is not that great .,service-horrible,1
Service was also horrible and the ambience is not that great .,service-not that great,0
Service was also horrible and the ambience is not that great .,ambience-horrible,0
Service was also horrible and the ambience is not that great .,ambience-not that great,1
This is my first time writing a review for a restaurant because the food and service was excellent .,food-excellent,1
This is my first time writing a review for a restaurant because the food and service was excellent .,service-excellent,1
The filet mignon dish was superb !,filet mignon dish-superb,1
It 's a small cute restaurant .,restaurant-small cute,1
I absolutely love this place ! ! !,place-love,1
"I like the ambience , it 's very dark and original .",ambience-like,1
"I like the ambience , it 's very dark and original .",ambience-dark,1
"I like the ambience , it 's very dark and original .",ambience-original,1
The sushi is amazing ! ! !,sushi-amazing,1
My Girlfriend and I stumbled onto this hopping place the other night and had a great time !,place-hopping,1
My Girlfriend and I stumbled onto this hopping place the other night and had a great time !,place-great time,1
THe Pizza and wine were excellent -- the service too -- but what really MADE this place was the backyard dining area .,pizza-excellent,1
THe Pizza and wine were excellent -- the service too -- but what really MADE this place was the backyard dining area .,wine-excellent,1
THe Pizza and wine were excellent -- the service too -- but what really MADE this place was the backyard dining area .,service-excellent,1
"First of all , this place is *not* romantic , as claimed by Citysearch 's editorial review .",place-*not* romantic,1
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",tables-crammed,1
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",tables-too close,1
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",tables-typical,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",tables-overpriced,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",menu-crammed,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",menu-too close,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",menu-typical,1
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",menu-overpriced,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",wine list-crammed,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",wine list-too close,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",wine list-typical,0
"The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced .",wine list-overpriced,1
Slightly above average wines start at $ 70+ with only one selection listed at $ 30+ .,wines-above average,1
Service is not what one would expect from a joint in this price category .,service-not what one would expect,1
Somehow working the italian charm with constant mille grazie does not constitute proper service .,service-not constitute proper,1
"To be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of Teodora .",food-above average,1
"To be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of Teodora .",food-deficiencies,0
"To be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of Teodora .",teodora-above average,0
"To be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of Teodora .",teodora-deficiencies,1
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .,meals-edible,1
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .,meals-weird,0
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .,rosemary or orange flavoring-edible,0
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .,rosemary or orange flavoring-weird,1
Fish was overdone .,fish-overdone,1
One of us actually liked the expresso - that 's it .,expresso-liked,1
"Skip this restaurant , it 's a big disappointment .",restaurant-skip,1
"Skip this restaurant , it 's a big disappointment .",restaurant-disappointment,1
Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .,myagi-favorite,1
Their tuna tartar appetizer is to die for .,tuna tartar appetizer-die for,1
"I come from a family of pizzeria owners , and I 'm almost ashamed to say that the pizza in Fornino 's blows my families receipies away .",pizza-ashamed,1
I highly recommend to anyone to give this place a try .,place-recommend,1
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,food-great,1
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,food-pleasant,0
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,service-great,1
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,service-pleasant,0
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,atmosphere-great,0
A restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,atmosphere-pleasant,1
The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room-elegant,1
The dining room is quietly elegant with no music to shout over -- how refreshing !,dining room-refreshing,1
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",service-impeccable,1
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",service-unobtrusive,1
"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",meal-real,1
"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",restaurant-real,1
The view is breathtaking the service is top notch ... the ambiance is wonderful .,view-breathtaking,1
The view is breathtaking the service is top notch ... the ambiance is wonderful .,view-top notch,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,view-wonderful,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,service-breathtaking,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,service-top notch,1
The view is breathtaking the service is top notch ... the ambiance is wonderful .,service-wonderful,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,ambiance-breathtaking,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,ambiance-top notch,0
The view is breathtaking the service is top notch ... the ambiance is wonderful .,ambiance-wonderful,1
The staff offers impeccable service .,staff-impeccable,1
My boyfriend had Prime Rib it was good .,prime rib-good,1
We did n't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough .,bottles of korbett-enough,1
If you like spicy food get the chicken vindaloo .,chicken vindaloo-get,1
Go to Volare for 1st class service and terrific food .,service-1st class,1
Go to Volare for 1st class service and terrific food .,service-terrific,0
Go to Volare for 1st class service and terrific food .,food-1st class,0
Go to Volare for 1st class service and terrific food .,food-terrific,1
The portions are large and the servers always surprise us with a different starter .,portions-large,1
The wine list is excellent .,wine list-excellent,1
The food is amazing ... especially if you get the Chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,food-amazing,1
The food is amazing ... especially if you get the Chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,food-extensive,0
The food is amazing ... especially if you get the Chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,selection of wines-amazing,0
The food is amazing ... especially if you get the Chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,selection of wines-extensive,1
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service-excellent,1
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service-small,0
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service-intimate,0
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service-crowded,0
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",place-excellent,0
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",place-small,1
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",place-intimate,1
"The place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",place-crowded,1
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,food-pricey,1
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,food-greatest,0
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,prixe fixe tasting menu-pricey,0
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,prixe fixe tasting menu-greatest,1
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",food-decent,1
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",food-not great,1
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",food-exception,0
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",lemon salad-decent,0
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",lemon salad-not great,0
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",lemon salad-exception,1
The menu is very limited - i think we counted 4 or 5 entrees .,menu-limited,1
"We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .",grilled branzino-difficult to eat,1
"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic , just simple , small and sparse .",decor-diner-ish,1
Problem is nothing at Prune is particularly memorable .,prune-memorable,1
This place is so much fun .,place-fun,1
Our food was great too !,food-great,1
And really large portions .,portions-large,1
The staff was the friendliest that have seen in New York .,staff-friendliest,1
If you want something really different than try Jekyll and Hyde .,jekyll and hyde-different,1
The food was pretty tradional but it was hot and good with large portions .,food-tradional,1
The food was pretty tradional but it was hot and good with large portions .,food-large,0
The food was pretty tradional but it was hot and good with large portions .,portions-tradional,0
The food was pretty tradional but it was hot and good with large portions .,portions-large,1
The place is a lot of fun .,place-fun,1
"The food however , is what one might expect .",food-expect,1
"However , I think Jeckll and Hydes t is one of those places that is fun to do once .",jeckll and hydes-fun,1
Service was slow had to wait to order and get food although not crowded .,service-slow,1
Drinks way over priced .,drinks-over priced,1
Great pizza for lunch place .,pizza-great,1
Service was quick .,service-quick,1
The pizza was great .,pizza-great,1
"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .",fish-quality,1
"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .",fish-great,0
"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .",service-quality,0
"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .",service-great,1
Delivery is fast too .,delivery-fast,1
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",service-great friendly,1
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",service-fast,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",service-excellent,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",seating-great friendly,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",seating-fast,1
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",seating-excellent,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",delivery-great friendly,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",delivery-fast,1
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",delivery-excellent,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",sushi-great friendly,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",sushi-fast,0
"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",sushi-excellent,1
Ess-A-Bagel ( either by Sty-town or midtown ) is by far the best bagel in NY .,bagel-best,1
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels-warm,1
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels-soft,1
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels-crispy,1
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels-enormous,1
They have a huge selection of different cream cheeses and all of their salads are great .,salads-great,1
They have a huge selection of different cream cheeses and all of their salads are great .,salads-huge,0
They have a huge selection of different cream cheeses and all of their salads are great .,salads-different,0
They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses-great,0
They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses-huge,1
They have a huge selection of different cream cheeses and all of their salads are great .,cream cheeses-different,1
Not impressed with the food .,food-not impressed,1
Prices too high for this cramped and unappealing resturant .,resturant-cramped,1
Prices too high for this cramped and unappealing resturant .,resturant-unappealing,1
Zero ambiance to boot .,ambiance-zero,1
I thought this place was totally overrated .,place-overrated,1
"The ambience was nice , but service was n't so great .",ambience-nice,1
"The ambience was nice , but service was n't so great .",ambience-was n't so great,0
"The ambience was nice , but service was n't so great .",service-nice,0
"The ambience was nice , but service was n't so great .",service-was n't so great,1
This is the BEST Shabu-Shabu Restaurant in the Try-State Area .,shabu-shabu restaurant-best,1
Thius is a must for anyone who loves Shabu-Shabu .,shabu-shabu-loves,1
"The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo .",atmosphere-nothing special,1
The owner and staff are all Japanese as well and that adds to the entire ambiance .,ambiance-adds,1
"Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art .",menu-limited,1
Taxan delicious !,taxan-delicious,1
The location and ambience is Ok but the food is what makes up for it .,location-ok,1
The location and ambience is Ok but the food is what makes up for it .,ambience-ok,1
Try green curry with vegetables .,green curry with vegetables-try,1
I had the best ravioli ever .,ravioli-best,1
This quaint and romantic trattoria is at the top of my Manhattan restaurant list .,trattoria-quaint,1
This quaint and romantic trattoria is at the top of my Manhattan restaurant list .,trattoria-romantic,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",food-delicious,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",food-never a disappointment,0
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",dishes-delicious,0
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",dishes-never a disappointment,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",specials-delicious,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",specials-never a disappointment,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",regular menu-fare-delicious,1
"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",regular menu-fare-never a disappointment,1
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",candle-light-overcompensate,1
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",candle-light-closely situated,0
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",food-overcompensate,1
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",food-closely situated,0
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",service-overcompensate,1
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",service-closely situated,0
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",tables-overcompensate,0
"Although the tables may be closely situated , the candle-light , food quality and service overcompensate .",tables-closely situated,1
"If you go , try the marinara/arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm ... .. everything is just delicious .",marinara/arrabiatta sauce-try,1
"If you go , try the marinara/arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm ... .. everything is just delicious .",marinara/arrabiatta sauce-delicious,1
"If you go , try the marinara/arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm ... .. everything is just delicious .",mozzarella en carozza-try,0
"If you go , try the marinara/arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm ... .. everything is just delicious .",mozzarella en carozza-delicious,1
Check out the secret back room .,back room-secret,1
"I found the food , service and value exceptional everytime I have been there .",food-exceptional,1
"I found the food , service and value exceptional everytime I have been there .",service-exceptional,1
The food was authentic .,food-authentic,1
The service was excellent - friendly and attentive .,service-excellent,1
The service was excellent - friendly and attentive .,service-friendly,1
The service was excellent - friendly and attentive .,service-attentive,1
Very good wine choices .,wine choices-good,1
Who has room for Cheesesticks with the best pizza in NYC !,pizza-best,1
Always great service !,service-great,1
"The food is good , I ca n't lie .",food-good,1
But the staff was so horrible to us .,staff-horrible,1
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",place-pricey,1
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",place-worth,0
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",food-pricey,0
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",food-worth,1
Amma is nothing special .,amma-nothing special,1
I ate here a week ago and found most dishes average at best and too expensive .,dishes-average,1
I ate here a week ago and found most dishes average at best and too expensive .,dishes-too expensive,1
"Do n't dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections .",vegetarian dishes-not up to par,1
Decor is nice though service can be spotty .,decor-nice,1
Decor is nice though service can be spotty .,decor-spotty,0
Decor is nice though service can be spotty .,service-nice,0
Decor is nice though service can be spotty .,service-spotty,1
"Most importantly , food is excellent .",food-excellent,1
I am happy i did the food was awsome .,food-awsome,1
Haru on Park S is simply disgusting .,haru on park s-disgusting,1
The fish was not fresh and the rice tasted old and stale .,fish-not fresh,1
The fish was not fresh and the rice tasted old and stale .,fish-old,0
The fish was not fresh and the rice tasted old and stale .,fish-stale,0
The fish was not fresh and the rice tasted old and stale .,rice-not fresh,0
The fish was not fresh and the rice tasted old and stale .,rice-old,1
The fish was not fresh and the rice tasted old and stale .,rice-stale,1
"Quite frankly , this is some of the worst sushi I have ever tried .",sushi-worst,1
honestly the worst sushi my husband and i had in our entire lives .,sushi-worst,1
not sure why this restaurant would be rated that highly .,restaurant-highly,1
the all-u-can-eat sushi is definitely in very poor quality .,all-u-can-eat sushi-poor quality,1
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",menu-limited,1
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",menu-no-so-fresh,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",menu-thinly-sliced,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",menu-fall-apart,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",ingredients-limited,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",ingredients-no-so-fresh,1
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",ingredients-thinly-sliced,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",ingredients-fall-apart,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",fish-limited,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",fish-no-so-fresh,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",fish-thinly-sliced,1
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",fish-fall-apart,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",rice-limited,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",rice-no-so-fresh,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",rice-thinly-sliced,0
"limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",rice-fall-apart,1
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",soy sauce-salty,1
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",soy sauce-vinegar-soaked,0
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",rice-salty,0
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",rice-vinegar-soaked,1
the waitstaffs are nice though .,waitstaffs-nice,1
"Both times I was extremely dissappointed by the service , which was boarderline rude .",service-dissappointed,1
"Both times I was extremely dissappointed by the service , which was boarderline rude .",service-rude,1
"The dinner was ok , nothing I would have again .",dinner-ok,1
"I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .",eggs benedict-worst,1
With the theater 2 blocks away we had a delicious meal in a beautiful room .,meal-delicious,1
With the theater 2 blocks away we had a delicious meal in a beautiful room .,meal-beautiful,0
With the theater 2 blocks away we had a delicious meal in a beautiful room .,room-delicious,0
With the theater 2 blocks away we had a delicious meal in a beautiful room .,room-beautiful,1
The service was attentive .,service-attentive,1
Planet Thai is great !,planet thai-great,1
"We love the food , drinks , and atmosphere !",food-love,1
"We love the food , drinks , and atmosphere !",drinks-love,1
"We love the food , drinks , and atmosphere !",atmosphere-love,1
"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",svc-rude,1
"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",svc-must,0
"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",restaurant-rude,0
"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",restaurant-must,1
"Try the Pad Thai , it 's fabulous and their prices are so cheap !",pad thai-try,1
"Try the Pad Thai , it 's fabulous and their prices are so cheap !",pad thai-fabulous,1
"Try the Pad Thai , it 's fabulous and their prices are so cheap !",pad thai-cheap,1
"Just because it 's cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !",portions-small,1
"Just because it 's cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !",portions-nasty,0
"Just because it 's cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !",food-small,0
"Just because it 's cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !",food-nasty,1
"Eating in , the atmosphere saves it , but at your desk , it 's a very disappointing experience .",atmosphere-saves,1
The seats are uncomfortable if you are sitting against the wall on wooden benches .,seats-uncomfortable,1
Patroon features a nice cigar bar and has great staff .,cigar bar-nice,1
Patroon features a nice cigar bar and has great staff .,cigar bar-great,0
Patroon features a nice cigar bar and has great staff .,staff-nice,0
Patroon features a nice cigar bar and has great staff .,staff-great,1
The food is tasty and portion sizes are appropriate .,food-tasty,1
The food is tasty and portion sizes are appropriate .,food-appropriate,0
The food is tasty and portion sizes are appropriate .,portion sizes-tasty,0
The food is tasty and portion sizes are appropriate .,portion sizes-appropriate,1
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates .,restaurant-nice,1
Not a great place for family or general dining .,place-not a great,1
LOVE THIS PLACE .,place-love,1
Waitstaff are very friendly .,waitstaff-friendly,1
Mermaid Inn is an overall good restaurant with really good seafood .,seafood-good,1
Mermaid Inn is an overall good restaurant with really good seafood .,mermaid inn-good,1
The menu is limited but almost all of the dishes are excellent .,menu-limited,1
The menu is limited but almost all of the dishes are excellent .,menu-excellent,0
The menu is limited but almost all of the dishes are excellent .,dishes-limited,0
The menu is limited but almost all of the dishes are excellent .,dishes-excellent,1
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,lobster sandwich-good,1
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,lobster sandwich-great,0
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,spaghetti with scallops and shrimp-good,0
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,spaghetti with scallops and shrimp-great,1
The service is good and ambience is good for a date or group outing .,service-good,1
The service is good and ambience is good for a date or group outing .,ambience-good,1
The only fallback on this restaurant is the prices .,restaurant-fallback,1
"Even though its good seafood , the prices are too high .",seafood-good,1
The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,lobster sandwich-good,1
The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,lobster sandwich-not nearly enough to warrant that price,1
"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top-notch .",food-delicious,1
"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top-notch .",food-top-notch,0
"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top-notch .",service-delicious,0
"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top-notch .",service-top-notch,1
Truly the mark of an attentive waiter .,waiter-attentive,1
I highly recommend the restaurant based on our experience last night .,restaurant-recommend,1
We ate at this Thai place following the reviews but very unhappy with the foods .,foods-unhappy,1
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",jelly fish-recommend,1
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",drunken chicken-recommend,1
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",soupy dumplings-recommend,1
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",stir fry blue crab-recommend,1
Have frequented 'ino for several years and the food remains excellent .,food-excellent,1
Cheese plate is a varied delight and great bargain at $ 10 .,cheese plate-varied delight,1
Cheese plate is a varied delight and great bargain at $ 10 .,cheese plate-great bargain,1
"( The asparagus , truffle oil , parmesan bruschetta is a winner ! )","asparagus , truffle oil , parmesan bruschetta-winner",1
Wine list is extensive without being over-priced .,wine list-extensive without being over-priced,1
I loved this place ! !,place-loved,1
I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,atmosphere-great,1
"The food was very good , a great deal , and the place its self was great .",food-good,1
"The food was very good , a great deal , and the place its self was great .",food-great,0
"The food was very good , a great deal , and the place its self was great .",place-good,0
"The food was very good , a great deal , and the place its self was great .",place-great,1
"The wait staff is very freindly , they make it feel like you 're eating in a freindly little european town .",wait staff-freindly,1
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",people-evil,1
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",people-incompetent,1
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",people-like,0
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",cafe noir-evil,0
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",cafe noir-incompetent,0
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",cafe noir-like,1
"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",service-terrible,1
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .",staff-good,1
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .",staff-great,0
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .",cafe noir-good,0
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .",cafe noir-great,1
Pizza here is consistently good .,pizza-good,1
You should pass on the calamari .,calamari-pass,1
Decor is charming .,decor-charming,1
Service is average .,service-average,1
What a great place .,place-great,1
"The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",ambience-fun,1
"The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",ambience-tasty,0
"The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",food-fun,0
"The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",food-tasty,1
I was here a few weeks back and we had the worst customer service experience at a restaurant ever .,customer service-worst,1
"Excellent atmosphere , delicious dishes good and friendly service .",atmosphere-excellent,1
"Excellent atmosphere , delicious dishes good and friendly service .",atmosphere-delicious,0
