text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
I love the quick start up .,extract aste triplet :,"[{'aspect': 'start up', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'start up', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'start up', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'start up', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'start up', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'start up', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'start up', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'start up', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'start up', 'opinion': 'love', 'sentiment': 'positive'}]","( start up, love, positive ) ; ( start up, quick, positive )"
"Awesome form factor , great battery life , wonderful UX .",extract aste triplet :,"[{'aspect': 'form factor', 'opinion': 'Awesome', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'UX', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'UX', 'opinion': 'wonderful', 'sentiment': 'positive'}, {'aspect': 'form factor', 'opinion': 'Awesome', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'UX', 'opinion': 'wonderful', 'sentiment': 'positive'}, {'aspect': 'form factor', 'opinion': 'Awesome', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'UX', 'opinion': 'wonderful', 'sentiment': 'positive'}, {'aspect': 'form factor', 'opinion': 'Awesome', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'UX', 'opinion': 'wonderful', 'sentiment': 'positive'}, {'aspect': 'form factor', 'opinion': 'Awesome', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'great', 'sentiment': 'positive'}]","( form factor, Awesome, positive ) ; ( battery life, great, positive ) ; ( UX, wonderful, positive )"
"I wanted a computer that was quite , fast , and that had overall great performance .",extract aste triplet :,"[{'aspect': 'performance', 'opinion': 'great', 'sentiment': 'neutral'}]","[{'aspect': 'performance', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'performance', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'performance', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'performance', 'opinion': 'great', 'sentiment': 'positive'}]","( performance, great, positive )"
"This by far beats any computer out on the market today built well , battery life AMAZING .",extract aste triplet :,"[{'aspect': 'built', 'opinion': 'well', 'sentiment': 'positive'}, {'aspect': 'battery life', 'opinion': 'AMAZING', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'AMAZING', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'AMAZING', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'AMAZING', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'AMAZING', 'sentiment': 'positive'}]","( battery life, AMAZING, positive )"
Screen - although some people might complain about low res which I think is ridiculous .,extract aste triplet :,"[{'aspect': 'Screen', 'opinion': 'complain', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'ridiculous', 'sentiment': 'positive'}, {'aspect': 'res', 'opinion': 'low', 'sentiment': 'positive'}, {'aspect': 'res', 'opinion': 'ridiculous', 'sentiment': 'positive'}]","[{'aspect': 'Screen', 'opinion': 'low', 'sentiment': 'negative'}, {'aspect': 'res', 'opinion': 'ridiculous', 'sentiment': 'negative'}]","[{'aspect': 'Screen', 'opinion': 'low', 'sentiment': 'negative'}, {'aspect': 'res', 'opinion': 'ridiculous', 'sentiment': 'negative'}]","[{'aspect': 'Screen', 'opinion': 'low', 'sentiment': 'negative'}, {'aspect': 'res', 'opinion': 'ridiculous', 'sentiment': 'negative'}]","[{'aspect': 'Screen', 'opinion': 'low', 'sentiment': 'negative'}, {'aspect': 'res', 'opinion': 'ridiculous', 'sentiment': 'negative'}]","( Screen, low, negative ) ; ( res, ridiculous, negative )"
Nice packing .,extract aste triplet :,"[{'aspect': 'packing', 'opinion': 'Nice', 'sentiment': 'positive'}]","[{'aspect': 'packing', 'opinion': 'Nice', 'sentiment': 'positive'}]","[{'aspect': 'packing', 'opinion': 'Nice', 'sentiment': 'positive'}]","[{'aspect': 'packing', 'opinion': 'Nice', 'sentiment': 'positive'}]","[{'aspect': 'packing', 'opinion': 'Nice', 'sentiment': 'positive'}]","( packing, Nice, positive )"
Cost is more as compared to other brands .,extract aste triplet :,"[{'aspect': 'Cost', 'opinion': 'more', 'sentiment': 'negative'}]","[{'aspect': 'Cost', 'opinion': 'more', 'sentiment': 'negative'}]","[{'aspect': 'Cost', 'opinion': 'more', 'sentiment': 'negative'}]","[{'aspect': 'Cost', 'opinion': 'more', 'sentiment': 'negative'}]","[{'aspect': 'Cost', 'opinion': 'more', 'sentiment': 'negative'}]","( Cost, more, negative )"
thanks for great service and shipping !,extract aste triplet :,"[{'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'shipping', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'shipping', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'shipping', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'shipping', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'shipping', 'opinion': 'great', 'sentiment': 'positive'}]","( service, great, positive ) ; ( shipping, great, positive )"
Shipping was quick and product described was the product sent and so much more ...,extract aste triplet :,"[{'aspect': 'Shipping', 'opinion': 'quick', 'sentiment': 'positive'}]","[{'aspect': 'Shipping', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'Shipping', 'opinion': 'much more', 'sentiment': 'positive'}]","[{'aspect': 'Shipping', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'Shipping', 'opinion': 'much more', 'sentiment': 'positive'}]","[{'aspect': 'Shipping', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'Shipping', 'opinion': 'much more', 'sentiment': 'positive'}]","[{'aspect': 'Shipping', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'Shipping', 'opinion': 'much more', 'sentiment': 'positive'}]","( Shipping, quick, positive ) ; ( Shipping, much more, positive )"
"I had to buy a wireless mouse to go with it , as I am old school and hate the pad , but knew that before I bought it , now it works great , need to get adjusted to the key board , as I am used to a bigger one and pounding .",extract aste triplet :,"[{'aspect': 'pad', 'opinion': 'hate', 'sentiment': 'negative'}, {'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'key board', 'opinion': 'great', 'sentiment': 'negative'}, {'aspect': 'pad', 'opinion': 'hate', 'sentiment': 'negative'}]","[{'aspect': 'key board', 'opinion': 'great', 'sentiment': 'negative'}, {'aspect': 'pad', 'opinion': 'hate', 'sentiment': 'negative'}]","[{'aspect': 'key board', 'opinion': 'great', 'sentiment': 'negative'}, {'aspect': 'pad', 'opinion': 'hate', 'sentiment': 'negative'}]","[{'aspect': 'key board', 'opinion': 'great', 'sentiment': 'negative'}, {'aspect': 'pad', 'opinion': 'hate', 'sentiment': 'negative'}]","( pad, hate, negative ) ; ( key board, great, negative )"
Apple removed the DVD drive Firewire port ( will work with adapter ) and put the SDXC slot in a silly position on the back .,extract aste triplet :,"[{'aspect': 'DVD drive Firewire port', 'opinion': 'removed', 'sentiment': 'neutral'}, {'aspect': 'SDXC slot', 'opinion': 'silly', 'sentiment': 'negative'}]","[{'aspect': 'SDXC slot', 'opinion': 'silly', 'sentiment': 'negative'}, {'aspect': 'DVD drive Firewire port', 'opinion': 'removed', 'sentiment': 'negative'}]","[{'aspect': 'SDXC slot', 'opinion': 'silly', 'sentiment': 'negative'}, {'aspect': 'DVD drive Firewire port', 'opinion': 'removed', 'sentiment': 'negative'}]","[{'aspect': 'SDXC slot', 'opinion': 'silly', 'sentiment': 'negative'}, {'aspect': 'DVD drive Firewire port', 'opinion': 'removed', 'sentiment': 'negative'}]","[{'aspect': 'SDXC slot', 'opinion': 'silly', 'sentiment': 'negative'}, {'aspect': 'DVD drive Firewire port', 'opinion': 'removed', 'sentiment': 'negative'}]","( DVD drive Firewire port, removed, negative ) ; ( SDXC slot, silly, negative )"
Not sure on Windows 8 .,extract aste triplet :,"[{'aspect': 'Windows 8', 'opinion': 'Not sure', 'sentiment': 'neutral'}]","[{'aspect': 'Windows 8', 'opinion': 'Not sure', 'sentiment': 'negative'}]","[{'aspect': 'Windows 8', 'opinion': 'Not sure', 'sentiment': 'negative'}]","[{'aspect': 'Windows 8', 'opinion': 'Not sure', 'sentiment': 'negative'}]","[{'aspect': 'Windows 8', 'opinion': 'Not sure', 'sentiment': 'negative'}]","( Windows 8, Not sure, negative )"
The on/off switch is a bit obscure in the rear corner .,extract aste triplet :,"[{'aspect': 'on/off switch', 'opinion': 'obscure', 'sentiment': 'negative'}]","[{'aspect': 'on/off switch', 'opinion': 'obscure', 'sentiment': 'negative'}]","[{'aspect': 'on/off switch', 'opinion': 'obscure', 'sentiment': 'negative'}]","[{'aspect': 'on/off switch', 'opinion': 'obscure', 'sentiment': 'negative'}]","[{'aspect': 'on/off switch', 'opinion': 'obscure', 'sentiment': 'negative'}]","( on/off switch, obscure, negative )"
"I needed a laptop with big storage , a nice screen and fast so I can photoshop without any problem .",extract aste triplet :,"[{'aspect': 'storage', 'opinion': 'big', 'sentiment': 'neutral'}, {'aspect': 'screen', 'opinion': 'nice', 'sentiment': 'neutral'}]","[{'aspect': 'screen', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'storage', 'opinion': 'big', 'sentiment': 'positive'}, {'aspect': 'photoshop', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'storage', 'opinion': 'big', 'sentiment': 'positive'}, {'aspect': 'photoshop', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'storage', 'opinion': 'big', 'sentiment': 'positive'}, {'aspect': 'photoshop', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'storage', 'opinion': 'big', 'sentiment': 'positive'}, {'aspect': 'photoshop', 'opinion': 'fast', 'sentiment': 'positive'}]","( storage, big, positive ) ; ( screen, nice, positive ) ; ( photoshop, fast, positive )"
And I may be the only one but I am really liking Windows 8 .,extract aste triplet :,"[{'aspect': 'Windows 8', 'opinion': 'liking', 'sentiment': 'positive'}]","[{'aspect': 'Windows 8', 'opinion': 'liking', 'sentiment': 'positive'}]","[{'aspect': 'Windows 8', 'opinion': 'liking', 'sentiment': 'positive'}]","[{'aspect': 'Windows 8', 'opinion': 'liking', 'sentiment': 'positive'}]","[{'aspect': 'Windows 8', 'opinion': 'liking', 'sentiment': 'positive'}]","( Windows 8, liking, positive )"
"Put a SSD and use a 21 '' LED screen , this set up is silky smooth !",extract aste triplet :,"[{'aspect': 'set up', 'opinion': 'silky smooth', 'sentiment': 'positive'}]","[{'aspect': ""21 '' LED screen"", 'opinion': 'silky smooth', 'sentiment': 'neutral'}, {'aspect': 'SSD', 'opinion': 'silky smooth', 'sentiment': 'neutral'}]","[{'aspect': ""21 '' LED screen"", 'opinion': 'silky smooth', 'sentiment': 'neutral'}, {'aspect': 'SSD', 'opinion': 'silky smooth', 'sentiment': 'neutral'}]","[{'aspect': ""21 '' LED screen"", 'opinion': 'silky smooth', 'sentiment': 'neutral'}, {'aspect': 'SSD', 'opinion': 'silky smooth', 'sentiment': 'neutral'}]","[{'aspect': ""21 '' LED screen"", 'opinion': 'silky smooth', 'sentiment': 'neutral'}, {'aspect': 'SSD', 'opinion': 'silky smooth', 'sentiment': 'neutral'}]","( SSD, silky smooth, neutral ) ; ( 21 '' LED screen, silky smooth, neutral )"
It has all the expected features and more +plus a wide screen and more than roomy keyboard .,extract aste triplet :,"[{'aspect': 'features', 'opinion': 'expected', 'sentiment': 'positive'}, {'aspect': 'screen', 'opinion': 'wide', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'roomy', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'wide', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'more than roomy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'expected', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'wide', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'more than roomy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'expected', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'wide', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'more than roomy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'expected', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'wide', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'more than roomy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'expected', 'sentiment': 'positive'}]","( features, expected, positive ) ; ( screen, wide, positive ) ; ( keyboard, more than roomy, positive )"
The Mini 's body has n't changed since late 2010- and for a good reason .,extract aste triplet :,"[{'aspect': 'body', 'opinion': ""has n't changed"", 'sentiment': 'positive'}, {'aspect': 'body', 'opinion': 'good', 'sentiment': 'positive'}]","[{'aspect': 'body', 'opinion': ""hasn't changed"", 'sentiment': 'positive'}]","[{'aspect': 'body', 'opinion': ""n't changed"", 'sentiment': 'positive'}]","[{'aspect': 'body', 'opinion': 'changed', 'sentiment': 'positive'}]",[],"( body, hasn't changed, positive )"
All the ports are much needed since this is my main computer .,extract aste triplet :,"[{'aspect': 'ports', 'opinion': 'much needed', 'sentiment': 'neutral'}]","[{'aspect': 'ports', 'opinion': 'much needed', 'sentiment': 'negative'}]","[{'aspect': 'ports', 'opinion': 'much needed', 'sentiment': 'negative'}]","[{'aspect': 'ports', 'opinion': 'much needed', 'sentiment': 'negative'}]","[{'aspect': 'ports', 'opinion': 'much needed', 'sentiment': 'negative'}]","( ports, much needed, negative )"
the latest version does not have a disc drive .,extract aste triplet :,"[{'aspect': 'disc drive', 'opinion': 'not have', 'sentiment': 'neutral'}]","[{'aspect': 'disc drive', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'disc drive', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'disc drive', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'disc drive', 'opinion': 'not have', 'sentiment': 'negative'}]","( disc drive, not have, negative )"
I thought the transition would be difficult at best and would take some time to fully familiarize myself with the new Mac ecosystem .,extract aste triplet :,"[{'aspect': 'Mac ecosystem', 'opinion': 'take some time', 'sentiment': 'neutral'}]","[{'aspect': 'Mac ecosystem', 'opinion': 'difficult', 'sentiment': 'neutral'}, {'aspect': 'Mac ecosystem', 'opinion': 'familiar', 'sentiment': 'neutral'}]","[{'aspect': 'Mac ecosystem', 'opinion': 'difficult', 'sentiment': 'neutral'}, {'aspect': 'Mac ecosystem', 'opinion': 'familiarize', 'sentiment': 'neutral'}]","[{'aspect': 'Mac ecosystem', 'opinion': 'difficult', 'sentiment': 'neutral'}, {'aspect': 'Mac ecosystem', 'opinion': 'familiar', 'sentiment': 'neutral'}]","[{'aspect': 'Mac ecosystem', 'opinion': 'difficult', 'sentiment': 'neutral'}]","( Mac ecosystem, difficult, neutral ) ; ( Mac ecosystem, familiar, neutral )"
"This Macbook Pro is fast , powerful , and runs super quiet and cool .",extract aste triplet :,"[{'aspect': 'runs', 'opinion': 'quiet', 'sentiment': 'positive'}, {'aspect': 'runs', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'runs', 'opinion': 'quiet', 'sentiment': 'positive'}, {'aspect': 'runs', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'runs', 'opinion': 'quiet', 'sentiment': 'positive'}, {'aspect': 'runs', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'runs', 'opinion': 'quiet', 'sentiment': 'positive'}, {'aspect': 'runs', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'runs', 'opinion': 'quiet', 'sentiment': 'positive'}, {'aspect': 'runs', 'opinion': 'cool', 'sentiment': 'positive'}]","( runs, quiet, positive ) ; ( runs, cool, positive )"
"However , there are MAJOR issues with the touchpad which render the device nearly useless .",extract aste triplet :,"[{'aspect': 'touchpad', 'opinion': 'issues', 'sentiment': 'negative'}, {'aspect': 'touchpad', 'opinion': 'useless', 'sentiment': 'negative'}]","[{'aspect': 'touchpad', 'opinion': 'useless', 'sentiment': 'negative'}, {'aspect': 'touchpad', 'opinion': 'issues', 'sentiment': 'negative'}]","[{'aspect': 'touchpad', 'opinion': 'useless', 'sentiment': 'negative'}, {'aspect': 'touchpad', 'opinion': 'issues', 'sentiment': 'negative'}]","[{'aspect': 'touchpad', 'opinion': 'useless', 'sentiment': 'negative'}, {'aspect': 'touchpad', 'opinion': 'issues', 'sentiment': 'negative'}]","[{'aspect': 'touchpad', 'opinion': 'useless', 'sentiment': 'negative'}, {'aspect': 'touchpad', 'opinion': 'issues', 'sentiment': 'negative'}]","( touchpad, issues, negative ) ; ( touchpad, useless, negative )"
I opted for the SquareTrade 3-Year Computer Accidental Protection Warranty ( $ 1500-2000 ) which also support `` accidents '' like drops and spills that are NOT covered by AppleCare .,extract aste triplet :,"[{'aspect': 'SquareTrade 3-Year Computer Accidental Protection Warranty', 'opinion': 'support', 'sentiment': 'positive'}, {'aspect': 'AppleCare', 'opinion': 'NOT covered', 'sentiment': 'negative'}]","[{'aspect': 'drops', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'SquareTrade', 'opinion': 'support', 'sentiment': 'positive'}, {'aspect': 'SquareTrade 3-Year Computer Accidental Protection Warranty', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'spills', 'opinion': 'NOT covered', 'sentiment': 'neutral'}]","[{'aspect': 'drops', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'SquareTrade', 'opinion': 'support', 'sentiment': 'positive'}, {'aspect': 'SquareTrade 3-Year Computer Accidental Protection Warranty', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'spills', 'opinion': 'NOT covered', 'sentiment': 'neutral'}]","[{'aspect': 'drops', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'SquareTrade', 'opinion': 'support', 'sentiment': 'positive'}, {'aspect': 'SquareTrade 3-Year Computer Accidental Protection Warranty', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'spills', 'opinion': 'NOT covered', 'sentiment': 'neutral'}]","[{'aspect': 'drops', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'SquareTrade', 'opinion': 'support', 'sentiment': 'positive'}, {'aspect': 'SquareTrade 3-Year Computer Accidental Protection Warranty', 'opinion': 'NOT covered', 'sentiment': 'neutral'}, {'aspect': 'spills', 'opinion': 'NOT covered', 'sentiment': 'neutral'}]","( SquareTrade 3-Year Computer Accidental Protection Warranty, NOT covered, neutral ) ; ( SquareTrade, support, positive ) ; ( drops, NOT covered, neutral ) ; ( spills, NOT covered, neutral )"
Then the system would many times not power down without a forced power-off .,extract aste triplet :,"[{'aspect': 'system', 'opinion': 'not power down', 'sentiment': 'negative'}, {'aspect': 'power down', 'opinion': 'not', 'sentiment': 'negative'}]","[{'aspect': 'system', 'opinion': 'forced', 'sentiment': 'negative'}, {'aspect': 'system', 'opinion': 'not power down', 'sentiment': 'negative'}]","[{'aspect': 'system', 'opinion': 'forced', 'sentiment': 'negative'}, {'aspect': 'system', 'opinion': 'not power down', 'sentiment': 'negative'}]","[{'aspect': 'system', 'opinion': 'forced', 'sentiment': 'negative'}, {'aspect': 'system', 'opinion': 'not power down', 'sentiment': 'negative'}]","[{'aspect': 'system', 'opinion': 'forced', 'sentiment': 'negative'}, {'aspect': 'system', 'opinion': 'not power down', 'sentiment': 'negative'}]","( system, not power down, negative ) ; ( system, forced, negative )"
It 's great for streaming video and other entertainment uses .,extract aste triplet :,"[{'aspect': 'streaming video', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'entertainment uses', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'streaming video', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'streaming video', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'streaming video', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'streaming video', 'opinion': 'great', 'sentiment': 'positive'}]","( streaming video, great, positive )"
The SuperDrive is quiet .,extract aste triplet :,"[{'aspect': 'SuperDrive', 'opinion': 'quiet', 'sentiment': 'positive'}]","[{'aspect': 'SuperDrive', 'opinion': 'quiet', 'sentiment': 'positive'}]","[{'aspect': 'SuperDrive', 'opinion': 'quiet', 'sentiment': 'positive'}]","[{'aspect': 'SuperDrive', 'opinion': 'quiet', 'sentiment': 'positive'}]","[{'aspect': 'SuperDrive', 'opinion': 'quiet', 'sentiment': 'positive'}]","( SuperDrive, quiet, positive )"
A veryimportant feature is Firewire 800 which in my experience works better then USB3 ( in PC enabled with USB3 ) I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7 .,extract aste triplet :,"[{'aspect': 'Firewire 800', 'opinion': 'veryimportant', 'sentiment': 'positive'}, {'aspect': 'Firewire 800', 'opinion': 'better', 'sentiment': 'positive'}, {'aspect': 'MAC OS', 'opinion': 'inferior', 'sentiment': 'negative'}]","[{'aspect': 'Firewire 800', 'opinion': 'better', 'sentiment': 'positive'}, {'aspect': 'Firewire 800', 'opinion': 'important', 'sentiment': 'positive'}]","[{'aspect': 'Firewire 800', 'opinion': 'better', 'sentiment': 'positive'}, {'aspect': 'Firewire 800', 'opinion': 'veryimportant', 'sentiment': 'positive'}]","[{'aspect': 'Firewire 800', 'opinion': 'better', 'sentiment': 'positive'}, {'aspect': 'Firewire 800', 'opinion': 'important', 'sentiment': 'positive'}]","[{'aspect': 'Firewire 800', 'opinion': 'better', 'sentiment': 'positive'}]","( Firewire 800, important, positive ) ; ( Firewire 800, better, positive )"
My only gripe would be the need to add more RAM .,extract aste triplet :,"[{'aspect': 'RAM', 'opinion': 'gripe', 'sentiment': 'negative'}]","[{'aspect': 'RAM', 'opinion': 'gripe', 'sentiment': 'negative'}]","[{'aspect': 'RAM', 'opinion': 'gripe', 'sentiment': 'negative'}]","[{'aspect': 'RAM', 'opinion': 'gripe', 'sentiment': 'negative'}]","[{'aspect': 'RAM', 'opinion': 'gripe', 'sentiment': 'negative'}]","( RAM, gripe, negative )"
There were small problems with Mac office .,extract aste triplet :,"[{'aspect': 'Mac office', 'opinion': 'problems', 'sentiment': 'negative'}]","[{'aspect': 'Mac office', 'opinion': 'problems', 'sentiment': 'negative'}]","[{'aspect': 'Mac office', 'opinion': 'problems', 'sentiment': 'negative'}]","[{'aspect': 'Mac office', 'opinion': 'problems', 'sentiment': 'negative'}]","[{'aspect': 'Mac office', 'opinion': 'problems', 'sentiment': 'negative'}]","( Mac office, problems, negative )"
"working with Mac is so much easier , so many cool features .",extract aste triplet :,"[{'aspect': 'working', 'opinion': 'easier', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'features', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'features', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'features', 'opinion': 'cool', 'sentiment': 'positive'}]","[{'aspect': 'features', 'opinion': 'cool', 'sentiment': 'positive'}]","( features, cool, positive )"
"I like the design and ease of use with the keyboard , plenty of ports .",extract aste triplet :,"[{'aspect': 'design', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'keyboard', 'opinion': 'ease of use', 'sentiment': 'positive'}, {'aspect': 'ports', 'opinion': 'plenty', 'sentiment': 'positive'}]","[{'aspect': 'keyboard', 'opinion': 'ease', 'sentiment': 'positive'}, {'aspect': 'design', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'ports', 'opinion': 'plenty', 'sentiment': 'positive'}]","[{'aspect': 'keyboard', 'opinion': 'ease', 'sentiment': 'positive'}, {'aspect': 'design', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'ports', 'opinion': 'plenty', 'sentiment': 'positive'}]","[{'aspect': 'keyboard', 'opinion': 'ease', 'sentiment': 'positive'}, {'aspect': 'design', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'ports', 'opinion': 'plenty', 'sentiment': 'positive'}]","[{'aspect': 'keyboard', 'opinion': 'ease', 'sentiment': 'positive'}, {'aspect': 'design', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'ports', 'opinion': 'plenty', 'sentiment': 'positive'}]","( design, like, positive ) ; ( keyboard, ease, positive ) ; ( ports, plenty, positive )"
The Macbook pro 's physical form is wonderful .,extract aste triplet :,"[{'aspect': 'physical form', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'physical form', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'physical form', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'physical form', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'physical form', 'opinion': 'wonderful', 'sentiment': 'positive'}]","( physical form, wonderful, positive )"
I love the form factor .,extract aste triplet :,"[{'aspect': 'form factor', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'form factor', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'form factor', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'form factor', 'opinion': 'love', 'sentiment': 'positive'}]","[{'aspect': 'form factor', 'opinion': 'love', 'sentiment': 'positive'}]","( form factor, love, positive )"
Made interneting ( part of my business ) very difficult to maintain .,extract aste triplet :,"[{'aspect': 'interneting', 'opinion': 'difficult', 'sentiment': 'negative'}]","[{'aspect': 'interneting', 'opinion': 'difficult', 'sentiment': 'negative'}]","[{'aspect': 'interneting', 'opinion': 'difficult', 'sentiment': 'negative'}]","[{'aspect': 'interneting', 'opinion': 'difficult', 'sentiment': 'negative'}]","[{'aspect': 'interneting', 'opinion': 'difficult', 'sentiment': 'negative'}]","( interneting, difficult, negative ) ; ( interneting, difficult, negative )"
and its not hard to accidentally bang it against something so i recommend getting a case to protect it .,extract aste triplet :,"[{'aspect': 'case', 'opinion': 'recommend', 'sentiment': 'neutral'}]","[{'aspect': 'case', 'opinion': 'recommend', 'sentiment': 'neutral'}]","[{'aspect': 'case', 'opinion': 'recommend', 'sentiment': 'neutral'}]","[{'aspect': 'case', 'opinion': 'recommend', 'sentiment': 'neutral'}]","[{'aspect': 'case', 'opinion': 'recommend', 'sentiment': 'neutral'}]","( case, recommend, neutral )"
