input,output
"Prediksi nilai sentimen dari teks berikut | Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu",negative
"Prediksi nilai sentimen dari teks berikut | Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.",positive
Prediksi nilai sentimen dari teks berikut | Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,negative
Prediksi nilai sentimen dari teks berikut | Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,positive
Prediksi nilai sentimen dari teks berikut | Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,neutral
Prediksi nilai sentimen dari teks berikut | Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,negative
"Prediksi nilai sentimen dari teks berikut | Botol uc1000 susah banget dibukanya dah, bikin tangan sakit",negative
"Prediksi nilai sentimen dari teks berikut | Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.",positive
Prediksi nilai sentimen dari teks berikut | Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,neutral
Prediksi nilai sentimen dari teks berikut | Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,negative
Prediksi nilai sentimen dari teks berikut | Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,neutral
"Prediksi nilai sentimen dari teks berikut | Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.",negative
Prediksi nilai sentimen dari teks berikut | Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,positive
"Prediksi nilai sentimen dari teks berikut | Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.",positive
Prediksi nilai sentimen dari teks berikut | Telepon genggamnya eror pas pertama dinyalakan,negative
Prediksi nilai sentimen dari teks berikut | Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,neutral
Prediksi nilai sentimen dari teks berikut | Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,positive
"Prediksi nilai sentimen dari teks berikut | Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi",neutral
"Prediksi nilai sentimen dari teks berikut | Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.",positive
"Prediksi nilai sentimen dari teks berikut | Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.",negative
Prediksi nilai sentimen dari teks berikut | Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,neutral
Prediksi nilai sentimen dari teks berikut | 120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,neutral
"Prediksi nilai sentimen dari teks berikut | Apa ini, harga mahal, pelayanan minus!",negative
Prediksi nilai sentimen dari teks berikut | Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,neutral
"Prediksi nilai sentimen dari teks berikut | Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.",negative
"Prediksi nilai sentimen dari teks berikut | Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.",negative
"Prediksi nilai sentimen dari teks berikut | Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?",negative
"Prediksi nilai sentimen dari teks berikut | Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.",positive
Prediksi nilai sentimen dari teks berikut | Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,neutral
"Prediksi nilai sentimen dari teks berikut | Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan",negative
Prediksi nilai sentimen dari teks berikut | Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,positive
Prediksi nilai sentimen dari teks berikut | Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,negative
"Prediksi nilai sentimen dari teks berikut | Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.",negative
"Prediksi nilai sentimen dari teks berikut | Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.",positive
Prediksi nilai sentimen dari teks berikut | 2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,neutral
Prediksi nilai sentimen dari teks berikut | Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,negative
"Prediksi nilai sentimen dari teks berikut | Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.",neutral
Prediksi nilai sentimen dari teks berikut | Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,negative
"Prediksi nilai sentimen dari teks berikut | Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali. Tempatnya memang lumayan naik kalau dari kota, dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Masih sepadan dengan harga lah. Bolehlah kalau ke Malang datang ke sini lagi.",positive
Prediksi nilai sentimen dari teks berikut | On the spot sedang tayang di trans7,neutral
"Prediksi nilai sentimen dari teks berikut | Benar benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis",positive
Prediksi nilai sentimen dari teks berikut | Saya sudah registrasi tapi tidak dapat sms dari 5111.,negative
"Prediksi nilai sentimen dari teks berikut | Mumpung sedang berjalan-jalan ke bandunh sekalian menyempatkan mencoba batagor yang terenak di kota kembang ini sampai tidak sadar kami memesan lebih banyak dari kapasitas makan kami berdua: Bakso tahu goreng, siomay goreng dan batagor kuah, ayam kremes, dan es cendol dan kami masih harus membungkus pulang tahu yun yin pesanan kami akhirnya.",positive
"Prediksi nilai sentimen dari teks berikut | Mencoba memesan shabu-shabu, menu baru di gading resto. Kualitas rasa cukup enak, harga terjangkau pula. Rekomendasi bilamana membawa tamu atau sekadar makan malam bersama keluarga.",positive
Prediksi nilai sentimen dari teks berikut | Oke. Sudah saya kirim via pesan langsung,neutral
"Prediksi nilai sentimen dari teks berikut | Kericuhan yang terjadi pengujung debat kedua pilgub jabar pada 14 mei 2018 yang lalu, menimbulkan silang pendapat dari para kontestan debat.",neutral
Prediksi nilai sentimen dari teks berikut | Pagi ini lupa lepas helm abang gojek setelah turun dari motor gara-gara mengejar bus,neutral
"Prediksi nilai sentimen dari teks berikut | Restoran ini selalu top. Suasananya nyaman banget buat ngobrol dengan teman, saudara atau pasangan. Makanannya juga enak. Walaupun saya biasanya tidak makan berat. Soalnya paling suka ke sini sore menjelang malam",positive
"Prediksi nilai sentimen dari teks berikut | Menu yang kita pesan udang, sapi, sapo semuanya enak, sempurna dimasaknya, rasanya pas, berkualitas tinggi.  Tempat luas, pelayanan oke banget. Semuanya ramah dan ramah sama anak-anak",positive
"Prediksi nilai sentimen dari teks berikut | Capek mengantre, capek mencari tempat duduk, cape duduk. Buat yang tidak punya waktu lama dan sudah kelaperan, mendingan tidak ke sini. Saya ke sini pas liburan lebaran makanan di ruko-ruko sekitar sini juga rada mahal dan rasanya standar.",negative
Prediksi nilai sentimen dari teks berikut | Resto ini memiliki suasana yang nyaman dengan gaya kampung tradisional. Lebih cocok dikunjungi saat sore hingga malam hari di suasana lebih romantis dengan cahaya temaram dari obor dan api unggun. Makanan yang disajikan bervariasi mulai makanan indonesia sampai european makanan serba ada. Sangat cocok untuk menhabiskan waktu bersama teman atau keluarga.,positive
"Prediksi nilai sentimen dari teks berikut | Menu masakan yang disajikan lumayan bervariasi dengan rasa yang lumayan enak, jumlah pelayan dan waktu pelayanannya pun cukup baik sehingga kami puas makan siang di sana, hanya tata letak restoran yang lantainya bervariasi naik - turun sehingga harus ekstra hati-hati untuk orang tua dan anak kecil, semoga bisa semakin ditingkatkan pelayanan dan variasi menunya. Sukses selalu untuk boemi mitoha.",positive
"Prediksi nilai sentimen dari teks berikut | Tagihan melonjak dua kali lipat gara-gara promo habis tanpa pemberitahuan, tidak benar ini.",negative
Prediksi nilai sentimen dari teks berikut | Minta informasi tentang daftar harga baju yang sedang dijual,neutral
Prediksi nilai sentimen dari teks berikut | Saya semakin membenci jne karena pengirimannya selalu telat,negative
"Prediksi nilai sentimen dari teks berikut | Tidak seperti kebanyakan restoran dan kafe lain, konsep tempatnya dibuat unik. Banyak lampu-lampu, lukisan, semi antik. Makanan dan minuman lumayan cukup enak, yang buat kaget pas melihat daftar menunya. Harganya wuooow pas banget di kantong. Dan yang pasti harga murah tidak buat rasa jadi beda, tetap enak dan berkualitas.",positive
"Prediksi nilai sentimen dari teks berikut | Terletak di lantai 1 hotel yang merupakan lantai tertinggi, menyajikan pemandangan luar biasa ke arah bukit yang ditumbuhi pepohonan. Segar, bersih, nyaman, luar biasa!",positive
Prediksi nilai sentimen dari teks berikut | Sebelum saya dan pasangan pulang ke jakarta. Saya mampir dahulu ke restoran ini. Pemandangannya keren dan makanannya pun murah meriah. Rekomendasi sekali,positive
Prediksi nilai sentimen dari teks berikut | Merasa jenuh loh sama semuanya. Bosen sekali melakukan rutinitas yang gitu-gitu saja.,negative
Prediksi nilai sentimen dari teks berikut | Sayang kotaknya yang sampai agak penyok,negative
Prediksi nilai sentimen dari teks berikut | Pertama mencoba sudah disuguhi dengan kelalaian pelayan yang bikin kita menunggu lama aja 4 lagu marcell. Terus sudah lama ya tidak jadi pesanlah. Tidak peduli mau enak kayak apa kalau pelayanannya buruk terserahlah yang namanya rasa.,negative
"Prediksi nilai sentimen dari teks berikut | Nasi rawonnya sangat enak, harga terjangkau. Dekat universitas parahyangan. Tempatnya unik dengan kayu-kayu.",positive
"Prediksi nilai sentimen dari teks berikut | Order soto sama iga bakar, ditambah suasana yang dingin. Rasanya enak dan dilayani dengan ramah sama mbak diah, tisna, echa. Sudah dua kali datang ke sini dan selalu puas dengan kualitas makanan dan pelayanan:",positive
"Prediksi nilai sentimen dari teks berikut | Youtube banyak sekali manfaatnya. Bisa nonton film, dengar lagu, kadang untuk belajar.",positive
"Prediksi nilai sentimen dari teks berikut | Hujan di pagi hari sungguh sangat kesal, macet dan harga ojol jadi super tak terkendali bikin eneg",negative
"Prediksi nilai sentimen dari teks berikut | Makanannya lumayan enak-enak di udara dingin dan banyak variasinya dari mulai restoran burangrang, saung purbasari dan area foodcourtnya.",positive
Prediksi nilai sentimen dari teks berikut | Tolong carikan alamat orang ini. Akan saya ajak duel secara jantan pakai samurai. Dia telah menghina ibuku yang paling aku cinta dan hormati.,negative
"Prediksi nilai sentimen dari teks berikut | Tempat minum kopi dekat kampus UI, vietnamese kopi -nya enak, harganya relatif sedang, cocok untuk berkontemplasi sembari mengerjakan tesis",positive
"Prediksi nilai sentimen dari teks berikut | Makanannya enak, dan viewnya amazing,. Hanya sing menuju lawangwanginya kurang jadi tidak semua orang bisa tahu ada lawangwangi di situ kecuali orang yang lewat.",positive
Prediksi nilai sentimen dari teks berikut | Saya memulai usaha dan tidak pernah takut gagal.,positive
Prediksi nilai sentimen dari teks berikut | Tempat makan dengan nuansa doraemon. Harga makanannya murah dan banyak pilihan. Tempatnya tidak terlalu luas tapi nyaman. Di lantai 2 di buat menyerupai kamar nobita lkp dengan meja belajar mesin waktu dan pintu ke mana saja. Banyak boneka doraemon dan komik-komik yang bisa dibaca saat menunggu makanan. Selain itu sambil menikmati hidangan kita bisa menonton film doraemon. Anak saya senang makan. Lanjutan,positive
"Prediksi nilai sentimen dari teks berikut | Saya ke kafe dipakar bersama keluarga, pemandangannya memang keren banget. Makanannya juga enak-enak. Untuk bersantai menikmati sajian dan pemandangan di dipakar sangat menyenangkan. Kami ke sana hari minggu, dan sangat ramai pengunjung. Tapi tidak menunggu lama, kami langsung dapat meja. Untuk makanan, setelah kita order tidak perlu menunggu lama, makanan sudah datang. Untuk foto-foto juga sangat bagus.",positive
"Prediksi nilai sentimen dari teks berikut | Tidak salah lagi ini kafe modern salah satu favorit warga depok buat makan, berkumpul seriusan tempatnya nyaman soalnya.",positive
Prediksi nilai sentimen dari teks berikut | Kesal saja dengan kelakuan nyinyir terus kelompok sebelah.,negative
"Prediksi nilai sentimen dari teks berikut | Saya suka makan di sini karena menu ayamnya enak dan empuk, sambal pas di lidah dan suasana restorannya juga nyaman. Selain itu pelayanan juga bagus dengan harga terjangkau.",positive
Prediksi nilai sentimen dari teks berikut | Gue itu sudah capek mau marah-marah. Biar gue sendiri aja deh yang ambil lagi paketnya dan gue kirim via ekspedisi lain saja. Kecewa berat entah keberapa kalinya.,negative
"Prediksi nilai sentimen dari teks berikut | Reunion house ini direkomendasikan banget buat makan siang di bandung. Tempatnya nyaman, asyik buat santai mengobrol bareng siapa saja. Menunya juga oke banget.",positive
Prediksi nilai sentimen dari teks berikut | Untuk mengetahui promo-promo yang sedang berlangsung di tokopedia kamu dapat mengunjungi halaman berikut.,neutral
"Prediksi nilai sentimen dari teks berikut | Katanya jam ini water resist, tapi dipakai berenang doang sudah mati",negative
Prediksi nilai sentimen dari teks berikut | Suasananya asri. Banyak jualan makanan. Tempat nongkrong dan cafenya cocok untuk berkunjung. Kami sempat belanja disupermarket. Harganya juga tidak mahal. Suasana di dalam mallnya nyaman. Acnya dinginlah. Dan barang-barang brandednya mantap sekali dan banyak diskon,positive
Prediksi nilai sentimen dari teks berikut | Pemikiran sempit tapi sok benar kesal banget aku,negative
Prediksi nilai sentimen dari teks berikut | Yang foto sama orang itu bukan adik bang doni. Jijik ah foto sama orang itu.,negative
"Prediksi nilai sentimen dari teks berikut | Sebuah musibah baru saja menimpa kampung adat di bajawa, flores. Kebakaran hebat yang terjadi pada senin 13 / 8 sore hampir menghanguskan seluruh kampung. Total 27 dari 33 rumah adat yang ada habis dilalap api bersama semua cerita dan sejarahnya.",neutral
Prediksi nilai sentimen dari teks berikut | Ke sini waktu acara kantor. Ada live musik. Menu beragam. Cocok kalau pergi ramai-ramai tapi seleranya beda-beda. Ramennya enak.,positive
"Prediksi nilai sentimen dari teks berikut | Saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain. Saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit, itu pun setelah beberapa kali saya tanyakan. Dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak. Saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan",neutral
Prediksi nilai sentimen dari teks berikut | Paket sudah diterima. Sedikit kecewa karena order warna hitam dikirim warna kuning.,negative
"Prediksi nilai sentimen dari teks berikut | Saya dari bali, kebetulan sedang liburan ke kota bandung, ketika sedang di dekat kantor gubernur jawa barat alias dekat gedung sate, kami di-suggest makan di bancakan karena dekat. Setelah masuk kami pun diberi piring dari kaleng yang sudah tidak bagus lagi, sepertinya berkarat. Akhirnya kami memilih makanan yang kami suka, dan ratusan lalat beterbangan ke mana mana karena sudah terlanjur kami pun tetap makan. Sangat jijik",negative
Prediksi nilai sentimen dari teks berikut | Nonton sinetron saja mulai bosan apalagi menonton isu bohong yang diramalkan.,negative
Prediksi nilai sentimen dari teks berikut | Saya beli berbagai macam roti. Pilihannya banyak tapi rasanya biasa saja. Rotinya kering seperti sudah berhari-hari. Tidak segar. Pelayanannya juga lama. Mengecewakan.,negative
Prediksi nilai sentimen dari teks berikut | Jangan lupa minum air mineral 8 -- 10 gelas per harinya.,neutral
"Prediksi nilai sentimen dari teks berikut | Tempatnya yang indah di dekat atas bukit, bisa lihat pemandangan kota dari atas.",positive
"Prediksi nilai sentimen dari teks berikut | Naik grab, abangnya cerita yang kemarin kena lemparan batu di jalan.Juanda saat lebaran ternyata anak temannya",neutral
Prediksi nilai sentimen dari teks berikut | Sekelompok mahasiswa yang bodoh. Syukur deh gue bukan mahasiswa daerah situ. Malu woy.,negative
"Prediksi nilai sentimen dari teks berikut | Restonya bagus dan besar. Waktu ke sini saat makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak enak, gurame goreng dan sambalnya mantap.",positive
"Prediksi nilai sentimen dari teks berikut | Saya termasuk salah satu orang yang cukup setia dengan kampung daun dari awal buka di tahun 2003 kalau tidak salah, kualitas makanan awalnya oke, tapi semenjak makin ramai dan makin ke sini, makanan yang disajikan tidak seperti biasanya dan terkadang pelayan terkesan cuek sekali, kita mesan beberapa jenis makanan tapi yang datang sudah dengan kondisi dingin dan tidak menarik, tempat menarik.",positive
Prediksi nilai sentimen dari teks berikut | Belanja di Giant diskon 20% dengan kartu kredit bca.,neutral
"Prediksi nilai sentimen dari teks berikut | Kang, jalan di muara bulian baru, baru sebulanan dibenarkan, sudah rusak lagi. Yang mengerjakan seperti tidak serius",negative
"Prediksi nilai sentimen dari teks berikut | Memang enggak enak terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu",negative
"Prediksi nilai sentimen dari teks berikut | Sumpah, menyesal sekali bikin orderan via aplikasi ini. Bisa-bisanya e - ticket tidak issued. Dan proses konfirmnya lama. Sebelumnya pernah mengalami hal yang hampir sama di aplikasi sebelah, tetapi pelayanannya cepat sekali langsung kasih solusi. Tidak harus sampai telpon layanan pelanggan 4 kali.",negative
"Prediksi nilai sentimen dari teks berikut | Sudah saya kirim pesan langsungnya, tolong segera dicek",neutral
"Prediksi nilai sentimen dari teks berikut | Saya melakukan 5 transaksi pada tanggal 22 juni, smuanya decline nyatanya terdebit dari rekening hampir 7 juta, dari 5 transaksi baru 3 transaksi yang dikembalikan.",negative
Prediksi nilai sentimen dari teks berikut | Mayoritas pengguna hak pilih di pemilihan gubernur telah menentukan pilihan.,neutral
Prediksi nilai sentimen dari teks berikut | Sudah menunggu jne ternyata dia datangnya besok. Ingin aku marah,negative
"Prediksi nilai sentimen dari teks berikut | Spotify ribet, pakai ada administrasi bulanan segala",negative
"Prediksi nilai sentimen dari teks berikut | Mau makan oreo aja ribet banget sih, mesti diputer - dijilat - dicelupkan",negative
"Prediksi nilai sentimen dari teks berikut | Maaf, bukan nomer saya saja yang begitu, saya tanya semua yang pakai di daerah situ, mengatakan hal yang sama, masih tidak mau ngaku juga kalau memang sinyalnya yang jelek",negative
"Prediksi nilai sentimen dari teks berikut | Jangkauan siarnya tolong diperluas, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.",neutral
"Prediksi nilai sentimen dari teks berikut | Kok bisa dibiarkan bangunan di atas sungai, di jalan dari rumah sakit menuju pasar Ciroyom, aneh.",negative
"Prediksi nilai sentimen dari teks berikut | Dengar dari mulut ke mulut tentang restoran ini, saking penasaran, saya coba untuk berkunjung. Tapi sayang, kalau menurut saya, tidak seperti apa yang banyak diceritakan orang. Rasanya biasa-biasanya saja, tidak sesuai saja dengan harganya. Seperti masakan yang baru belajar.",negative
Prediksi nilai sentimen dari teks berikut | Iphone ini. Kamera gelapnya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera.,negative
"Prediksi nilai sentimen dari teks berikut | Kalau tidak punya uang buat beli komik tapi juga ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan minumannya sebenrnya hanya fasilitas tambahan, tapi cukup lumayan. Harganya juga murah khas mahasiswa.",positive
"Prediksi nilai sentimen dari teks berikut | Aduh pak kok seolah-olah memanas - manasi kubu sebelah sih? Jangan dong pak, itu nanti mereka tambah cemburu, iri, dengki, nyinyir, ngambek kayak anak kecil, marah-marah tidak jelas juntrungannya dan makin busuk saja otak dan hatinya.",negative
"Prediksi nilai sentimen dari teks berikut | Rekomendasi bangetlah. Cappuccinonya ketagihan, harga miring, dan valet parkir bayar seikhlasnya. Datang pas menjelang maghrib pasti lebih seru suasananya.",positive
"Prediksi nilai sentimen dari teks berikut | Oke bos, walau handphone tiba-tiba ngehank sendiri selama sehari",negative
Prediksi nilai sentimen dari teks berikut | Tempat makan dengan suasana alam ini paling tepat untuk acara dengan pasangan atau dengan keluarga. Makanannya enak dan harga juga cukup terjangkau,positive
Prediksi nilai sentimen dari teks berikut | Yakin itu ikhlas? Tulus? Bukannya itu hanya pencitraan saja ya?,negative
"Prediksi nilai sentimen dari teks berikut | Saya mengikuuti lomba blog cinta rupiah bank indoneisa - net media dan sudah men - submit artikle pada 22 desember 2017 lalu, tapi sampai sekarang status artikel saya masih unpublished. Mohon penjelasannya.",neutral
"Prediksi nilai sentimen dari teks berikut | Kafe ini menyediakan makanan tradisional bergaya kafe anak muda. Selain tempat yang nyaman, harga terbilang murah dan terjangkau",positive
"Prediksi nilai sentimen dari teks berikut | Stasiun tv payah, tidak konsisten, mengecewakan pendukung persib - persiba, tidak berprikemanusiaan! Payah, dan cupu!",negative
"Prediksi nilai sentimen dari teks berikut | Tempatnya nyaman dan berkesan adem. Satenya juga enak dan ada menu lainnya lagi di tempat ini, tidak hanya sate",positive
"Prediksi nilai sentimen dari teks berikut | Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.",positive
Prediksi nilai sentimen dari teks berikut | Adikku sangat suka brownis primarasa,positive
Prediksi nilai sentimen dari teks berikut | Banyak baju dan celana yang dijual di matahari mal,neutral
"Prediksi nilai sentimen dari teks berikut | Minimal internet saya putus tiba-tiba, 1 rumah pakai simpati semua begitu juga tidak bisa connect internet",neutral
Prediksi nilai sentimen dari teks berikut | Kaskus memang sering memberikan informasi yang menarik dan terbaru,positive
"Prediksi nilai sentimen dari teks berikut | Saya paling tidak suka itu, kalau mendekati pemilu, suasananya selalu memanas.",negative
"Prediksi nilai sentimen dari teks berikut | Agak menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.",negative
"Prediksi nilai sentimen dari teks berikut | Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terkesan hambar dan lebih asin. Perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga.",negative
"Prediksi nilai sentimen dari teks berikut | Sesuai rekomendasi, saya mencoba mie goreng special dan rasanya menurut saya sangat biasa saja dan kurang cocok di lidah",negative
"Prediksi nilai sentimen dari teks berikut | Baksonya enak buat di makan, tempat bersih penyajian makanan bakso yang menurut saya beda. Enak banget deh",positive
Prediksi nilai sentimen dari teks berikut | Pelakunya jangan diserahkan sama pak polisi. Kubur hidup-hidup saja.,negative
"Prediksi nilai sentimen dari teks berikut | Sangat mengecewakan, saya pesan tiket dan sudah saya bayar, padahal waktu itu belum kadaluarsa pas saya transfer, tapi sampai sekarang belum dikasih kode bookingnya, malah dikasih notifikasi sudah kadaluarsa, lalu uangnya larinya ke mana, pas saya hubungi lewat email hanya ditanggapi sekali saja.",negative
"Prediksi nilai sentimen dari teks berikut | Loh parahnya jne! Saya nelepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!",negative
"Prediksi nilai sentimen dari teks berikut | Kecewa rasanya dengan pelayanan yang diberikan hotel bintang empat ini. Saat saya menginap di hotel itu, saya mendapat perlakuan kurang mengenakkan dari pelayan yang ada. Ditambah lagi dengan kamar mandi yang tidak ada tisunya. Padahal harganya lumayan mahal. Tapi tidak sesuai dengan pelayanan yang diberikan.",negative
"Prediksi nilai sentimen dari teks berikut | Dari semalam kok tidak bisa dipakai, layanan indosat kok kayak gini. Daftar extra 2 gb 10 ribu tidak bisa-bisa, sia-sia pulsa saya malah habis tidak dipakai apa-apa.",negative
"Prediksi nilai sentimen dari teks berikut | Tempatnya lumayan asik, parkiran di susun rapi. Perpaduan yang aneh tapi enak, steak ditemani mi tak tak super pedas. Hm.",positive
"Prediksi nilai sentimen dari teks berikut | Kayaknya pagi ini macet banget ya, sudah tur di bus lebih dari sejam, tetapi tidak sampai-sampai juga.",negative
"Prediksi nilai sentimen dari teks berikut | Saya kesal sejak februari ditelpon tiap hari di telpon dari mnc tv. Saya tidak pernah langganan, saya puluhan kali klarifikasi.",negative
Prediksi nilai sentimen dari teks berikut | Sok tahu banget sih lu mat. Tidak usah sok-sokan beri ceramah segala. Ceramah kamu sesat.,negative
Prediksi nilai sentimen dari teks berikut | Bakso dengan ceker atau kaki ayam merupakan sensasi yang menakjubkan. Enak banget deh pokoknya selain bakso masih banyak menu yang lain. Pokoknya direkomendasikan banget deh,positive
"Prediksi nilai sentimen dari teks berikut | Xiaomi, samsung, tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya, tanya-tanya aja ke tempat yang jual hpnya",neutral
"Prediksi nilai sentimen dari teks berikut | Tempat parkir terlalu sempit, sampai mobil harus dititipkan ke lahan parkir yang ada di sebrang hotel.",negative
"Prediksi nilai sentimen dari teks berikut | Karena skate park ini dikelilingi tempat berkumpul yang asik, saya merasa tidak akan pernah merasa bosan.",positive
Prediksi nilai sentimen dari teks berikut | Saya sudah lapor ke email mandiricare.co.id,neutral
Prediksi nilai sentimen dari teks berikut | Saya sudah punya kode akses dan pin.,neutral
"Prediksi nilai sentimen dari teks berikut | Asli dah indihome parah banget dah sekarang, apa gunanya bayar mahal mahal gila emosi nih benar-benar",negative
"Prediksi nilai sentimen dari teks berikut | Kami sekeluarga menyempatkan diri mencoba makan di tempat makannya ini seperti sarang yang semua kaca-kacanya ditutupi oleh ranting-ranting yang merambat. Eksotik, unik, keren banget dan makanannya pun enak.",positive
Prediksi nilai sentimen dari teks berikut | Saya cemburu tapi tidak bisa apa-apa,negative
"Prediksi nilai sentimen dari teks berikut | Harga tidak terlalu mahal, rasanya juga enak, banyak pilihan makanan khas Banjar lainnya. ",positive
Prediksi nilai sentimen dari teks berikut | Segel rapi walau kotak sedikit penyok,negative
Prediksi nilai sentimen dari teks berikut | Supir gocar datang dari luar kota ke jakarta untuk mencari penumpang demi dapatkan poin.,neutral
Prediksi nilai sentimen dari teks berikut | Di sini bisa petik stroberi sendiri dan langsung dibayar kalau lagi besar besar buahnya lumayan juga manis stroberinya dan ada kuliner juga bisa makan yang lain di sini,positive
